model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
WoaMlp-2-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_100,118.9508,0.0595,0.00028634,118.9691,0.6972,20.688774754705385,1.9273,9.9646,3.1567,0.0708,1.0154,0.6942,0.2535,25.351,24.8111,0.2381,0.6786,0.6942,0.8977,0.8558,0.7683
WoaMlp-2-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_100,123.107,0.0616,0.00024509,123.1255,0.7416,17.027263910770486,1.6917,8.574,2.9281,0.0558,0.8624,0.7369,0.2123,21.2253,21.5919,0.2028,0.5957,0.7369,0.9209,0.8704,0.8016
WoaMlp-2-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_100,117.9408,0.059,0.00027966,117.9588,0.7685,21.856862731871686,1.6661,8.9251,2.9875,0.0622,0.9023,0.7261,0.2102,21.0171,23.5091,0.2034,0.5866,0.7261,0.9069,0.8926,0.8095
WoaMlp-2-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_100,118.399,0.0592,0.00030923,118.4177,0.7644,19.95109898976621,1.7303,7.7621,2.7861,0.065,1.0963,0.7618,0.248,24.7998,24.421,0.2334,0.6092,0.7618,0.9232,0.8916,0.8231
WoaMlp-2-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_100,119.6788,0.0598,0.00029373,119.6971,0.7567,18.703489787099947,1.6713,8.4469,2.9064,0.0554,0.8613,0.7408,0.2102,21.0249,21.8764,0.2019,0.5885,0.7408,0.9089,0.8932,0.8118
WoaMlp-2-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_100,119.7964,0.0599,0.00025654,119.8147,0.7441,20.14887817420437,1.7374,8.5918,2.9312,0.0635,0.9549,0.7363,0.2333,23.3253,23.4278,0.2198,0.6117,0.7363,0.9145,0.8828,0.8073
WoaMlp-2-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_100,119.1842,0.0596,0.00029469,119.2022,0.7891,18.604197376105773,1.5762,7.6083,2.7583,0.0544,0.8362,0.7665,0.1993,19.9253,21.6442,0.1923,0.555,0.7665,0.9227,0.9027,0.8329
WoaMlp-2-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_100,145.1888,0.0726,0.00032806,145.2071,0.7541,12.607593777354811,1.7707,8.02,2.832,0.0599,0.967,0.7539,0.2361,23.6055,23.1001,0.2231,0.6235,0.7539,0.9362,0.8851,0.8286
WoaMlp-2-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_100,118.4741,0.0592,0.00026846,118.4926,0.7478,19.462382519453318,1.7157,8.998,2.9997,0.0606,0.8684,0.7239,0.2144,21.4385,23.0469,0.2067,0.6041,0.7239,0.9064,0.8792,0.7969
WoaMlp-2-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_100,118.6071,0.0593,0.00027394,118.626,0.8054,15.15040908243066,1.5319,6.9691,2.6399,0.0525,0.8114,0.7861,0.1983,19.8333,21.3843,0.1914,0.5394,0.7861,0.9319,0.9092,0.8473
