model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
GaMlp-0-run_0-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,141.1899,0.0706,0.00025964,141.2147,0.671,20.79436658373352,1.7445,10.8055,3.2872,0.0581,0.6347,0.6684,0.1986,19.86,19.8917,0.1883,0.6142,0.6684,0.9017,0.8318,0.75
GaMlp-0-run_1-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,143.4002,0.0717,0.00025129,143.4174,0.748,12.816818818314957,1.7232,8.752,2.9584,0.067,0.8044,0.7314,0.2054,20.5396,22.7176,0.1971,0.6067,0.7314,0.9268,0.8783,0.814
GaMlp-0-run_2-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,141.4526,0.0707,0.0003109,141.4701,0.7385,23.27559027748707,1.715,9.9407,3.1529,0.0646,0.7892,0.6949,0.2007,20.0727,22.3202,0.194,0.6038,0.6949,0.8917,0.8826,0.787
GaMlp-0-run_3-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,141.9755,0.071,0.00031471,141.9928,0.7472,21.205170666593034,1.8914,10.5504,3.2481,0.0804,0.9656,0.6762,0.2262,22.6216,26.3131,0.218,0.666,0.6762,0.8925,0.876,0.7818
GaMlp-0-run_4-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,141.6458,0.0708,0.0002718,141.6631,0.768,16.848328134465675,1.6191,7.7204,2.7786,0.0561,0.8447,0.7631,0.2071,20.708,21.5872,0.1983,0.5701,0.7631,0.9343,0.8859,0.8277
GaMlp-0-run_5-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,142.0773,0.071,0.00026512,142.095,0.7888,14.750399407004895,1.6719,6.9202,2.6306,0.0549,0.9765,0.7876,0.241,24.0984,21.8831,0.2282,0.5887,0.7876,0.9313,0.9033,0.8412
GaMlp-0-run_6-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,143.3599,0.0717,0.00027442,143.3774,0.8056,16.28165180188551,1.5171,6.3403,2.518,0.047,0.7174,0.8054,0.197,19.7021,19.3299,0.1881,0.5342,0.8054,0.9485,0.9098,0.8629
GaMlp-0-run_7-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,141.9607,0.071,0.00041795,141.9966,0.7408,19.723435451984564,1.6881,10.0285,3.1668,0.0599,0.6938,0.6923,0.1829,18.2917,20.564,0.1771,0.5944,0.6923,0.8872,0.8919,0.7913
GaMlp-0-run_8-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,142.1686,0.0711,0.00028133,142.1864,0.7588,16.426159527288974,1.7261,7.8616,2.8039,0.0595,0.8293,0.7587,0.2241,22.4062,21.4574,0.2119,0.6078,0.7587,0.9262,0.8869,0.8214
GaMlp-0-run_9-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,142.35,0.0712,0.00028801,142.3678,0.8005,14.028897589797857,1.6918,7.6838,2.772,0.0625,0.7969,0.7642,0.2022,20.2206,22.7015,0.1953,0.5957,0.7642,0.9291,0.9013,0.8374
