model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
HgsoMlp-1-run_0-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,133.2382,0.0666,0.00028014,133.2563,0.8199,13.612066592645757,1.5138,6.0298,2.4556,0.0489,0.7397,0.815,0.1929,19.286,20.1276,0.1854,0.533,0.815,0.9492,0.9134,0.867
HgsoMlp-1-run_1-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,132.3368,0.0662,0.00030708,132.355,0.8117,14.454135444998489,1.5628,6.5538,2.56,0.0532,0.8164,0.7989,0.1982,19.8208,21.3718,0.1912,0.5503,0.7989,0.944,0.9068,0.856
HgsoMlp-1-run_2-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,132.1699,0.0661,0.00022769,132.1878,0.7853,17.71618700540875,1.6333,7.7938,2.7917,0.0618,0.849,0.7608,0.2105,21.0464,23.0419,0.2028,0.5751,0.7608,0.9259,0.8952,0.8289
HgsoMlp-1-run_3-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,132.0303,0.066,0.00027514,132.0485,0.7772,13.082825381613862,1.8742,7.556,2.7488,0.0706,1.1179,0.7681,0.2831,28.3123,25.671,0.2618,0.6599,0.7681,0.9401,0.9,0.8461
HgsoMlp-1-run_4-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,132.6253,0.0663,0.00024271,132.6431,0.7365,13.805430550435787,1.7326,8.6249,2.9368,0.0617,0.8814,0.7353,0.2237,22.3738,23.3028,0.2135,0.61,0.7353,0.937,0.8919,0.8357
HgsoMlp-1-run_5-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,132.7807,0.0664,0.00030661,132.7986,0.7826,12.76259583921027,1.7041,7.1673,2.6772,0.0606,0.9899,0.7801,0.2304,23.038,24.1946,0.2206,0.6,0.7801,0.9458,0.9045,0.8555
HgsoMlp-1-run_6-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,132.6813,0.0663,0.00027037,132.6994,0.8068,14.772102278304882,1.5374,6.2944,2.5089,0.0464,0.8286,0.8068,0.2063,20.6292,20.3937,0.1979,0.5413,0.8068,0.9485,0.9074,0.8607
HgsoMlp-1-run_7-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,131.429,0.0657,0.00025892,131.4473,0.8203,16.024426176887324,1.5787,6.1151,2.4729,0.0597,0.9605,0.8123,0.2272,22.7198,24.1094,0.218,0.5559,0.8123,0.948,0.912,0.8646
HgsoMlp-1-run_8-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,131.4525,0.0657,0.00024629,131.47,0.7722,21.258448601925874,1.5821,8.2254,2.868,0.0534,0.7665,0.7476,0.1942,19.4189,20.7903,0.188,0.5571,0.7476,0.9121,0.901,0.8218
HgsoMlp-1-run_9-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,131.5943,0.0658,0.00028872,131.6122,0.7789,19.333292293750553,1.5138,7.3748,2.7157,0.0482,0.7627,0.7737,0.1918,19.1798,19.5328,0.1848,0.533,0.7737,0.9302,0.8913,0.8291
