model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
"MvoMlp-1-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",188.9303,0.0945,0.00028253,188.9484,0.8233,11.858363210632705,1.4718,5.7681,2.4017,0.0449,0.7214,0.823,0.1963,19.6273,19.1286,0.1881,0.5182,0.823,0.9504,0.9133,0.868
"MvoMlp-1-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",188.5462,0.0943,0.00027943,188.564,0.8057,11.150398694401838,1.5734,6.4068,2.5312,0.0517,0.7871,0.8034,0.2247,22.4721,20.4082,0.2103,0.554,0.8034,0.9477,0.9068,0.8594
"MvoMlp-1-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",189.2749,0.0946,0.00029016,189.2928,0.7926,17.230056552908728,1.4343,7.0756,2.66,0.0422,0.602,0.7829,0.1686,16.8611,17.3051,0.1633,0.505,0.7829,0.9274,0.9086,0.8426
"MvoMlp-1-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",190.175,0.0951,0.00029588,190.1929,0.7967,14.692456324317984,1.5738,6.7065,2.5897,0.051,0.8265,0.7942,0.2157,21.5675,21.0823,0.2055,0.5541,0.7942,0.938,0.897,0.8414
"MvoMlp-1-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",190.2379,0.0951,0.00027537,190.2558,0.8183,11.12537786558185,1.5307,5.9919,2.4478,0.0491,0.7518,0.8161,0.199,19.899,20.1272,0.1911,0.539,0.8161,0.9468,0.9129,0.8643
"MvoMlp-1-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",187.6698,0.0938,0.00026965,187.6988,0.8094,14.39760937314886,1.4881,6.2417,2.4983,0.0442,0.7406,0.8085,0.2018,20.1803,19.2591,0.1934,0.524,0.8085,0.9394,0.9075,0.8525
"MvoMlp-1-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",189.9604,0.095,0.00036907,189.9785,0.815,11.836399373627431,1.4635,6.2266,2.4953,0.0461,0.643,0.8089,0.1822,18.2192,18.9149,0.176,0.5153,0.8089,0.9437,0.9104,0.8591
"MvoMlp-1-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",191.5117,0.0958,0.02552104,191.5588,0.8062,17.660781054101122,1.5045,6.3954,2.5289,0.0506,0.8355,0.8037,0.2072,20.7244,20.1041,0.1968,0.5297,0.8037,0.939,0.9049,0.8497
"MvoMlp-1-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",219.5521,0.1098,0.00030732,219.5941,0.802,16.65297436615067,1.4612,6.9859,2.6431,0.046,0.663,0.7856,0.177,17.6957,18.5942,0.1712,0.5145,0.7856,0.9306,0.9081,0.8451
"MvoMlp-1-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",237.9231,0.119,0.00052786,237.9417,0.8253,15.156091633218164,1.4691,5.8152,2.4115,0.0479,0.7612,0.8215,0.2027,20.2725,19.9587,0.1934,0.5173,0.8215,0.9451,0.9171,0.8668
