model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
EoMlp-0-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_100,116.5301,0.0583,0.00038743,116.5511,0.786,14.049998041571577,1.492,7.1212,2.6686,0.0471,0.6057,0.7815,0.1835,18.3538,18.4094,0.1764,0.5253,0.7815,0.9328,0.8929,0.8329
EoMlp-0-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_100,115.6089,0.0578,0.00040412,115.627,0.7985,11.23881815986784,1.5977,6.5715,2.5635,0.0551,0.7534,0.7983,0.211,21.0974,20.955,0.1997,0.5626,0.7983,0.951,0.9148,0.87
EoMlp-0-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_100,117.1384,0.0586,0.00026345,117.1561,0.8027,10.52279710209432,1.5995,6.507,2.5509,0.0519,0.8405,0.8003,0.2193,21.9303,20.3672,0.2063,0.5632,0.8003,0.9478,0.9073,0.8599
EoMlp-0-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_100,126.7864,0.0634,0.00035882,126.8043,0.7433,18.983004440216774,1.6488,8.93,2.9883,0.0582,0.7309,0.726,0.1934,19.3431,21.1105,0.1858,0.5805,0.726,0.9258,0.8747,0.8098
EoMlp-0-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_100,123.3666,0.0617,0.00061774,123.385,0.8165,13.047000038544144,1.5386,6.0797,2.4657,0.0517,0.7645,0.8134,0.1995,19.9503,20.7083,0.1913,0.5418,0.8134,0.9508,0.9134,0.8685
EoMlp-0-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_100,115.8912,0.0579,0.00028896,115.909,0.8064,14.902492943064743,1.4351,6.4988,2.5493,0.041,0.6148,0.8006,0.1663,16.6268,17.3722,0.1607,0.5053,0.8006,0.9434,0.9032,0.8521
EoMlp-0-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_100,115.7282,0.0579,0.0002718,115.7455,0.844,13.940976862843026,1.374,5.3345,2.3097,0.0454,0.725,0.8363,0.1775,17.7533,19.1539,0.1722,0.4838,0.8363,0.9559,0.9259,0.8851
EoMlp-0-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_100,114.7925,0.0574,0.00038719,114.8104,0.7272,20.357426378728675,1.7631,9.6883,3.1126,0.0675,0.8663,0.7027,0.212,21.1962,23.5532,0.2038,0.6208,0.7027,0.9154,0.8631,0.7901
EoMlp-0-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_100,116.6273,0.0583,0.00034785,116.6455,0.8262,11.180070720270432,1.4916,5.6894,2.3852,0.0459,0.7,0.8254,0.194,19.4015,19.6223,0.1864,0.5252,0.8254,0.954,0.9172,0.875
EoMlp-0-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_100,115.0594,0.0575,0.00036216,115.0775,0.7094,23.731654845243355,1.7621,10.287,3.2073,0.0703,0.8049,0.6843,0.2093,20.9319,23.2128,0.2009,0.6204,0.6843,0.9091,0.8533,0.7757
