model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
PsoMlp-2-run_0-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,107.0958,0.0535,0.00029969,107.1143,0.7741,17.718628081571616,1.6499,8.081,2.8427,0.0561,0.8712,0.752,0.209,20.9044,22.2541,0.2011,0.5809,0.752,0.9169,0.8981,0.8235
PsoMlp-2-run_1-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,107.3181,0.0537,0.00029802,107.3367,0.7819,18.351045634775765,1.605,7.5698,2.7513,0.0588,0.9149,0.7677,0.2127,21.2709,22.5035,0.2032,0.5651,0.7677,0.9256,0.899,0.8321
PsoMlp-2-run_2-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,106.7868,0.0534,0.00029826,106.8051,0.8257,16.17797567431254,1.4779,6.3259,2.5151,0.0469,0.7773,0.8059,0.1877,18.7654,20.4405,0.1822,0.5204,0.8059,0.9412,0.9138,0.8601
PsoMlp-2-run_3-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,106.8983,0.0534,0.00027704,106.9167,0.8195,15.10646575659834,1.4808,6.0359,2.4568,0.0465,0.773,0.8148,0.1989,19.8913,20.2342,0.1911,0.5214,0.8148,0.9454,0.9105,0.8608
PsoMlp-2-run_4-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,107.5433,0.0538,0.00026679,107.5616,0.7749,16.540468552352294,1.6465,7.6705,2.7696,0.0591,0.9654,0.7646,0.2231,22.3063,23.0348,0.2131,0.5797,0.7646,0.9228,0.8985,0.8291
PsoMlp-2-run_5-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,107.0444,0.0535,0.00029707,107.0629,0.7842,18.414635803929187,1.6791,7.7798,2.7892,0.0645,1.0258,0.7613,0.2258,22.582,24.8526,0.2173,0.5912,0.7613,0.9285,0.8941,0.8302
PsoMlp-2-run_6-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,106.1772,0.0531,0.00025773,106.1958,0.7994,20.663035116435935,1.5538,7.4834,2.7356,0.0551,0.8832,0.7704,0.202,20.1971,22.51,0.196,0.5471,0.7704,0.9269,0.9031,0.8371
PsoMlp-2-run_7-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,106.743,0.0534,0.01006556,106.7712,0.7551,18.68958850169262,1.7684,8.2919,2.8796,0.0673,1.037,0.7455,0.2395,23.9541,24.6692,0.2263,0.6227,0.7455,0.9202,0.8838,0.8133
PsoMlp-2-run_8-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,108.135,0.0541,0.02175021,108.1843,0.7425,20.565894340626688,1.6836,9.1634,3.0271,0.0581,0.8315,0.7188,0.2081,20.8106,21.9506,0.1995,0.5928,0.7188,0.8989,0.89,0.8
PsoMlp-2-run_9-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,115.1631,0.0576,0.00033808,115.1815,0.793,17.995494070609404,1.5929,7.5275,2.7436,0.0548,0.8733,0.769,0.2025,20.2518,22.052,0.1959,0.5609,0.769,0.9255,0.9021,0.8349
