model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
WdoMlp-1-run_0-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,120.804,0.0604,0.00030112,120.8219,0.8067,10.857028056087112,1.61,6.3176,2.5135,0.0514,0.8745,0.8061,0.2223,22.2349,21.4903,0.2125,0.5669,0.8061,0.9476,0.9073,0.8598
WdoMlp-1-run_1-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,120.8623,0.0604,0.000283,120.8799,0.8078,18.234240802623418,1.5332,6.8459,2.6165,0.0518,0.7923,0.7899,0.1962,19.6187,21.2248,0.19,0.5399,0.7899,0.9369,0.9061,0.8489
WdoMlp-1-run_2-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,121.2956,0.0606,0.00042295,121.3135,0.7956,16.532612147486887,1.5252,6.7156,2.5914,0.0474,0.8311,0.7939,0.1998,19.9755,20.1629,0.1922,0.537,0.7939,0.9425,0.9001,0.8483
WdoMlp-1-run_3-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,121.4123,0.0607,0.00038981,121.4304,0.8105,16.85445532423136,1.4658,6.1956,2.4891,0.0443,0.7682,0.8099,0.1896,18.9623,19.2521,0.1826,0.5161,0.8099,0.9495,0.9098,0.8639
WdoMlp-1-run_4-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,122.3476,0.0612,0.00027561,122.3658,0.8089,16.09856151165578,1.5003,6.291,2.5082,0.0463,0.8378,0.8069,0.2036,20.3618,20.3476,0.1961,0.5283,0.8069,0.9435,0.9051,0.854
WdoMlp-1-run_5-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,121.0309,0.0605,0.00028324,121.0485,0.8245,16.38246696797981,1.4253,5.7721,2.4025,0.0401,0.7231,0.8229,0.1856,18.5602,18.5141,0.179,0.5018,0.8229,0.9485,0.9146,0.8675
WdoMlp-1-run_6-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,122.5092,0.0613,0.00033832,122.5271,0.7669,17.136130150590517,1.7483,8.7801,2.9631,0.0699,0.9014,0.7306,0.2179,21.794,24.6914,0.2101,0.6156,0.7306,0.9206,0.8809,0.811
WdoMlp-1-run_7-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,122.2271,0.0611,0.00028181,122.2451,0.7171,13.593594107202348,1.7885,9.2362,3.0391,0.0556,0.8381,0.7166,0.2209,22.09,21.733,0.2094,0.6297,0.7166,0.9318,0.8819,0.8218
WdoMlp-1-run_8-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,122.2907,0.0611,0.00024128,122.3083,0.796,14.346453968958564,1.4845,6.6508,2.5789,0.0445,0.6748,0.7959,0.186,18.5996,18.3701,0.178,0.5227,0.7959,0.9453,0.9021,0.8528
WdoMlp-1-run_9-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,121.6668,0.0608,0.00024581,121.6846,0.7726,20.586691665262904,1.5915,7.6509,2.766,0.0513,0.8338,0.7652,0.202,20.2028,20.8927,0.1946,0.5604,0.7652,0.9287,0.8871,0.8238
