model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
GaMlp-2-run_0-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,160.0252,0.08,0.00030231,160.0437,0.7596,18.278499906718157,1.6875,8.524,2.9196,0.0596,0.9078,0.7384,0.2228,22.2827,22.9619,0.2131,0.5942,0.7384,0.9073,0.895,0.812
GaMlp-2-run_1-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,157.6854,0.0788,0.00025749,157.7034,0.612,23.26223700911223,2.1168,14.8882,3.8585,0.0882,0.9736,0.5431,0.2413,24.1306,26.8024,0.2314,0.7453,0.5431,0.8052,0.8343,0.6718
GaMlp-2-run_2-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,183.4835,0.0917,0.00026488,183.5018,0.7226,17.422423085432,1.7447,9.2588,3.0428,0.0621,0.8575,0.7159,0.2242,22.424,22.1647,0.2127,0.6143,0.7159,0.9018,0.8626,0.7779
GaMlp-2-run_3-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,157.8772,0.0789,0.0003624,157.896,0.7411,20.47588398139852,1.8281,9.4097,3.0675,0.0704,1.0067,0.7112,0.2416,24.157,25.703,0.2317,0.6437,0.7112,0.8949,0.8914,0.7977
GaMlp-2-run_4-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,157.2109,0.0786,0.00025725,157.2298,0.7448,20.6849047399637,1.7954,9.6882,3.1126,0.0655,0.9737,0.7027,0.2288,22.8756,25.1497,0.2207,0.6321,0.7027,0.8913,0.8976,0.8
GaMlp-2-run_5-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,156.4073,0.0782,0.00029969,156.4261,0.7591,20.89093482937299,1.731,8.4692,2.9102,0.068,1.0128,0.7401,0.239,23.8993,25.5224,0.2288,0.6095,0.7401,0.9185,0.8868,0.8145
GaMlp-2-run_6-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,156.4982,0.0782,0.00027084,156.5173,0.7015,14.5108315113841,1.8371,9.7429,3.1214,0.0705,0.7922,0.701,0.2421,24.2111,22.4623,0.2244,0.6469,0.701,0.9026,0.8447,0.7624
GaMlp-2-run_7-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,156.5518,0.0783,0.00025225,156.5706,0.724,22.66759180820415,1.7579,10.5837,3.2533,0.0609,0.7708,0.6752,0.2004,20.037,21.6037,0.1928,0.619,0.6752,0.8747,0.8991,0.7864
GaMlp-2-run_8-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,156.1629,0.0781,0.0002563,156.1817,0.6247,21.180262292691317,2.1926,12.2687,3.5027,0.0889,1.0313,0.6235,0.3017,30.1662,26.8298,0.2706,0.772,0.6235,0.8796,0.8196,0.7209
GaMlp-2-run_9-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,156.3613,0.0782,0.00026631,156.38,0.7317,21.229401614039055,1.726,9.6591,3.1079,0.0569,0.7992,0.7036,0.2011,20.1138,21.4715,0.1939,0.6077,0.7036,0.8924,0.8823,0.7874
