model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
SsaMlp-0-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_100,114.7546,0.0574,0.00031662,114.7752,0.8136,17.580570634092346,1.4264,6.2536,2.5007,0.0447,0.6794,0.8081,0.1762,17.6233,18.6066,0.1702,0.5022,0.8081,0.9476,0.9094,0.8617
SsaMlp-0-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_100,115.8646,0.0579,0.00029111,115.8824,0.6918,19.779856225141813,1.9282,11.3562,3.3699,0.0804,0.9116,0.6515,0.2216,22.1601,25.2002,0.2121,0.6789,0.6515,0.902,0.8445,0.7617
SsaMlp-0-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_100,115.2631,0.0576,0.00033593,115.2806,0.8085,15.900508046880656,1.3697,6.2857,2.5071,0.0408,0.5475,0.8071,0.1609,16.0899,16.564,0.1552,0.4823,0.8071,0.948,0.9081,0.8609
SsaMlp-0-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_100,113.8847,0.0569,0.00053644,113.9045,0.8113,14.036798485278428,1.4915,6.1593,2.4818,0.0452,0.7127,0.811,0.1949,19.49,19.0377,0.1858,0.5252,0.811,0.9515,0.9135,0.8692
SsaMlp-0-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_100,113.5738,0.0568,0.00026441,113.5915,0.5837,23.100669864279144,2.2213,15.0802,3.8833,0.1135,1.2129,0.5372,0.2769,27.6917,31.9954,0.2615,0.7821,0.5372,0.8842,0.8168,0.7222
SsaMlp-0-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_100,114.4058,0.0572,0.00037241,114.4233,0.8027,12.033507981225362,1.5092,6.4293,2.5356,0.0461,0.6634,0.8027,0.1884,18.8376,18.9556,0.18,0.5314,0.8027,0.952,0.916,0.872
SsaMlp-0-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_100,114.509,0.0573,0.00027227,114.5271,0.8075,11.015568824626353,1.5495,6.3168,2.5133,0.0456,0.7662,0.8062,0.206,20.5984,19.5845,0.1968,0.5456,0.8062,0.9493,0.9101,0.864
SsaMlp-0-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_100,127.9309,0.064,0.00032687,127.9484,0.7205,17.686954389561244,1.7134,9.3918,3.0646,0.0586,0.7281,0.7118,0.1986,19.8564,21.294,0.1897,0.6033,0.7118,0.9284,0.8766,0.8138
SsaMlp-0-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_100,114.1848,0.0571,0.00028157,114.2023,0.7687,19.58257924643261,1.6382,7.8788,2.8069,0.0599,0.8485,0.7582,0.2061,20.6115,21.3674,0.1972,0.5768,0.7582,0.9228,0.8953,0.8262
SsaMlp-0-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_100,126.547,0.0633,0.00027061,126.5647,0.68,19.9262734964338,1.9147,11.2807,3.3587,0.0801,0.9829,0.6538,0.2327,23.2697,26.0205,0.2218,0.6741,0.6538,0.9098,0.8502,0.7735
