model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
DeMlp-1-run_0-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,159.5281,0.0798,0.00029755,159.5458,0.7614,11.999842784981771,1.9322,8.3336,2.8868,0.0758,1.1214,0.7443,0.2898,28.9756,26.1362,0.2659,0.6803,0.7443,0.9391,0.9041,0.849
DeMlp-1-run_1-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,159.4624,0.0797,0.000422,159.4801,0.8081,11.486963377533206,1.554,6.2595,2.5019,0.0499,0.8786,0.8079,0.2155,21.5537,21.3507,0.2052,0.5472,0.8079,0.9537,0.918,0.8755
DeMlp-1-run_2-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,157.0173,0.0785,0.00028944,157.0349,0.812,13.710468479658726,1.5977,6.3228,2.5145,0.054,0.9652,0.806,0.2221,22.2055,22.4472,0.2126,0.5625,0.806,0.9389,0.9129,0.8571
DeMlp-1-run_3-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,158.2598,0.0791,0.00027466,158.2774,0.8058,16.253767717437082,1.5603,6.4439,2.5385,0.0522,0.8463,0.8023,0.2107,21.0682,21.2296,0.2014,0.5494,0.8023,0.9398,0.9075,0.8529
DeMlp-1-run_4-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,158.5173,0.0793,0.00030208,158.5352,0.7545,13.253714975652526,1.8204,8.4984,2.9152,0.0633,0.9728,0.7392,0.2532,25.3153,23.5463,0.2361,0.641,0.7392,0.9425,0.9137,0.8612
DeMlp-1-run_5-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,158.1655,0.0791,0.00029278,158.1834,0.8012,12.009964158044365,1.6401,6.4834,2.5462,0.0553,0.8831,0.801,0.225,22.495,21.2169,0.212,0.5775,0.801,0.9442,0.9066,0.856
DeMlp-1-run_6-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,157.9217,0.079,0.00028348,157.95,0.8103,11.9377533620676,1.6603,6.1895,2.4879,0.0568,1.0307,0.8101,0.2413,24.1295,23.5907,0.2289,0.5846,0.8101,0.9511,0.9131,0.8684
DeMlp-1-run_7-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,158.3436,0.0792,0.00028348,158.3615,0.8202,11.972368346545856,1.5937,5.905,2.43,0.0576,0.9041,0.8188,0.2436,24.3601,21.8496,0.2247,0.5611,0.8188,0.9472,0.9168,0.8684
DeMlp-1-run_8-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,158.3974,0.0792,0.00030112,158.4152,0.8308,16.070355130068894,1.4885,5.8784,2.4245,0.0517,0.8114,0.8196,0.2033,20.3257,21.7714,0.196,0.5241,0.8196,0.9472,0.9171,0.8687
DeMlp-1-run_9-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,158.9437,0.0795,0.00027585,158.9613,0.8248,14.395229476555148,1.4512,5.709,2.3894,0.0432,0.761,0.8248,0.1935,19.3528,18.4947,0.1846,0.511,0.8248,0.9487,0.9142,0.8673
