model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
NroMlp-2-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_100,456.8843,0.2284,0.00024772,456.9005,0.7442,18.022705583670685,1.7419,9.3975,3.0655,0.067,0.9472,0.7116,0.221,22.0974,24.2418,0.2126,0.6133,0.7116,0.9005,0.8823,0.7945
NroMlp-2-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_100,455.8329,0.2279,0.05504346,456.7864,0.8091,18.161859511689748,1.4528,6.4163,2.5331,0.0441,0.8047,0.8031,0.1885,18.8508,19.6524,0.1825,0.5115,0.8031,0.9423,0.9036,0.8515
NroMlp-2-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_100,1304.4518,0.6522,0.00025749,1304.4894,0.8183,13.789141719494634,1.5049,6.1779,2.4855,0.0497,0.8791,0.8104,0.2001,20.0135,21.1364,0.1934,0.5299,0.8104,0.9448,0.9087,0.8585
NroMlp-2-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_100,454.1314,0.2271,0.00025415,454.1482,0.713,17.902123924586803,1.7201,10.2561,3.2025,0.0658,0.7788,0.6853,0.2009,20.0908,22.0614,0.1932,0.6056,0.6853,0.8932,0.8554,0.764
NroMlp-2-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_100,452.9366,0.2265,0.00024772,452.9528,0.787,14.834908260600768,1.5816,7.1144,2.6673,0.0538,0.8742,0.7817,0.2076,20.7568,21.5071,0.1999,0.5569,0.7817,0.9326,0.8944,0.8341
NroMlp-2-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_100,454.6304,0.2273,0.00031114,454.647,0.7926,14.718265129529367,1.5805,7.2287,2.6886,0.0553,0.8446,0.7782,0.2024,20.2423,21.981,0.1956,0.5565,0.7782,0.9353,0.8945,0.8366
NroMlp-2-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_100,468.7565,0.2344,0.00028205,468.7725,0.6703,19.074340742954156,1.8698,12.155,3.4864,0.0767,0.8277,0.627,0.2204,22.0434,24.399,0.2115,0.6583,0.627,0.8584,0.8468,0.7269
NroMlp-2-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_100,1651.6931,0.8258,0.04698229,1651.7641,0.8251,12.83922866289651,1.4267,6.1555,2.481,0.0426,0.7837,0.8111,0.1843,18.4339,19.6021,0.1794,0.5023,0.8111,0.9423,0.9139,0.8612
NroMlp-2-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_100,460.5316,0.2303,0.00033236,460.5549,0.769,12.222739950333683,1.6308,7.6512,2.7661,0.0534,0.7522,0.7652,0.1994,19.9414,20.9906,0.1914,0.5742,0.7652,0.9415,0.8964,0.844
NroMlp-2-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_100,456.063,0.228,0.00026369,456.0824,0.768,17.45666144843829,1.5778,8.345,2.8888,0.0513,0.6954,0.7439,0.1871,18.7144,20.3023,0.1812,0.5555,0.7439,0.9157,0.8854,0.8108
