model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
SsaMlp-2-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_100,113.9338,0.057,0.0002358,113.9522,0.6346,19.38604845078529,2.1827,11.9163,3.452,0.0879,1.107,0.6343,0.2981,29.8061,26.2033,0.2691,0.7685,0.6343,0.8711,0.8234,0.7173
SsaMlp-2-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_100,114.7008,0.0574,0.00025964,114.7192,0.767,22.18163558227773,1.5703,7.9186,2.814,0.0511,0.8382,0.757,0.2008,20.0789,20.8049,0.1934,0.5529,0.757,0.9223,0.8867,0.8178
SsaMlp-2-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_100,114.6474,0.0573,0.0003078,114.6656,0.6726,18.00883813000089,1.8899,10.7338,3.2763,0.0699,0.9162,0.6706,0.2405,24.0529,24.3751,0.2271,0.6654,0.6706,0.9135,0.8478,0.7745
SsaMlp-2-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_100,115.0225,0.0575,0.00027752,115.0521,0.8244,18.21514937210982,1.4251,5.9021,2.4294,0.0423,0.795,0.8189,0.1879,18.7944,19.4076,0.182,0.5018,0.8189,0.9469,0.912,0.8636
SsaMlp-2-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_100,115.6366,0.0578,0.00028968,115.6549,0.7289,18.724539076884213,1.9146,9.9815,3.1593,0.0811,1.1358,0.6937,0.2518,25.1825,27.8955,0.2401,0.6741,0.6937,0.9035,0.8616,0.7785
SsaMlp-2-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_100,114.9566,0.0575,0.01641846,114.9966,0.734,16.071601266463084,1.9195,9.7668,3.1252,0.085,1.1087,0.7003,0.256,25.6033,27.8016,0.2433,0.6759,0.7003,0.9009,0.8633,0.7777
SsaMlp-2-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_100,115.126,0.0576,0.20903754,115.3534,0.7637,14.099830837079546,1.812,7.9995,2.8283,0.0622,1.0093,0.7545,0.2566,25.6618,23.8579,0.2397,0.638,0.7545,0.9423,0.9049,0.8527
SsaMlp-2-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_100,112.7634,0.0564,0.00030804,112.7817,0.7391,17.831508667899065,1.7653,9.1878,3.0311,0.0653,0.8801,0.7181,0.2131,21.3064,23.6467,0.2053,0.6216,0.7181,0.9274,0.8787,0.8149
SsaMlp-2-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_100,141.8209,0.0709,0.00032997,141.8515,0.6905,14.884321211285581,1.8318,10.2075,3.1949,0.0629,0.8722,0.6868,0.2267,22.6714,23.4348,0.216,0.645,0.6868,0.9205,0.8607,0.7923
SsaMlp-2-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_100,115.0825,0.0575,0.00032759,115.1014,0.7505,22.188116855311634,1.6979,8.8375,2.9728,0.0619,0.9492,0.7288,0.2209,22.0851,23.5425,0.2118,0.5978,0.7288,0.9098,0.8797,0.8004
