model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
FpaMlp-2-run_0-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,115.7767,0.0579,0.00023627,115.795,0.7208,13.27696751679803,1.8175,9.1287,3.0214,0.0634,0.8933,0.7199,0.2295,22.9546,23.2621,0.2175,0.6399,0.7199,0.9295,0.8751,0.8134
FpaMlp-2-run_1-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,115.4831,0.0577,0.00025892,115.5011,0.8212,12.208039912725134,1.5061,6.1521,2.4803,0.0497,0.9019,0.8112,0.2042,20.4208,21.6239,0.1976,0.5303,0.8112,0.9426,0.913,0.8606
FpaMlp-2-run_2-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,115.5268,0.0578,0.00027895,115.5449,0.7956,16.363047417041038,1.6637,7.1374,2.6716,0.063,1.0362,0.781,0.2314,23.138,25.1919,0.2227,0.5858,0.781,0.9372,0.8961,0.8398
FpaMlp-2-run_3-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,115.7999,0.0579,0.0002811,115.8183,0.7993,17.168278811467488,1.5834,6.8405,2.6154,0.0525,0.925,0.7901,0.2129,21.2878,21.8306,0.2041,0.5575,0.7901,0.9326,0.9123,0.8508
FpaMlp-2-run_4-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,115.4017,0.0577,0.00024629,115.4197,0.7082,20.247104970023535,1.9497,9.6962,3.1139,0.0744,1.1036,0.7025,0.2675,26.749,26.5823,0.2508,0.6865,0.7025,0.9,0.8651,0.7786
FpaMlp-2-run_5-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,115.6951,0.0578,0.00027585,115.7133,0.7421,13.191289909278083,1.7591,8.5204,2.919,0.0624,0.9124,0.7385,0.2289,22.889,23.6579,0.2175,0.6194,0.7385,0.9292,0.8719,0.8102
FpaMlp-2-run_6-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,117.4753,0.0587,0.0002718,117.4936,0.8089,15.680354264771633,1.5611,6.8857,2.6241,0.0517,0.8725,0.7887,0.2068,20.6792,22.1762,0.2003,0.5496,0.7887,0.9325,0.9114,0.8499
FpaMlp-2-run_7-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,114.9489,0.0575,0.00028515,114.9668,0.6842,15.560685345243124,1.8884,10.3141,3.2116,0.0637,0.944,0.6835,0.2411,24.1079,23.7911,0.2263,0.6649,0.6835,0.9255,0.8722,0.8072
FpaMlp-2-run_8-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,142.7869,0.0714,0.00025725,142.8057,0.782,18.061798614549712,1.5725,7.5986,2.7565,0.0492,0.7887,0.7668,0.1992,19.9248,20.7842,0.1927,0.5537,0.7668,0.9202,0.9046,0.8324
FpaMlp-2-run_9-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,114.7156,0.0574,0.00041366,114.7348,0.7985,19.822496554082225,1.6134,6.8659,2.6203,0.0579,1.0635,0.7893,0.2237,22.3746,23.6071,0.2147,0.5681,0.7893,0.9378,0.9045,0.8482
