model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
FpaMlp-0-run_0-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,115.6353,0.0578,0.00033331,115.6558,0.8199,11.760588636571708,1.4313,5.9119,2.4314,0.0414,0.5978,0.8186,0.1729,17.2901,17.5666,0.1664,0.504,0.8186,0.9509,0.913,0.8682
FpaMlp-0-run_1-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,115.8671,0.0579,0.00043774,115.8845,0.7915,14.585998333337216,1.5664,6.7955,2.6068,0.0509,0.8005,0.7915,0.2021,20.2117,20.5493,0.1927,0.5515,0.7915,0.9491,0.9112,0.8648
FpaMlp-0-run_2-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,113.9731,0.057,0.00026035,113.9907,0.8279,12.026165864288828,1.4568,5.654,2.3778,0.0428,0.6641,0.8265,0.1847,18.4709,18.5944,0.1776,0.5129,0.8265,0.9521,0.9165,0.8726
FpaMlp-0-run_3-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,118.2917,0.0591,0.00026774,118.3198,0.7541,10.733147686968959,1.6933,8.048,2.8369,0.0525,0.6651,0.753,0.2027,20.2692,19.5676,0.1918,0.5962,0.753,0.9378,0.8903,0.8349
FpaMlp-0-run_4-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,115.8535,0.0579,0.00027132,115.8713,0.8136,12.600943288337593,1.466,6.1501,2.4799,0.0442,0.5822,0.8113,0.1755,17.5542,18.0314,0.1686,0.5162,0.8113,0.9501,0.9118,0.8663
FpaMlp-0-run_5-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,114.129,0.0571,0.00027251,114.1463,0.8182,13.672182126697638,1.5463,6.0347,2.4566,0.0562,0.8179,0.8148,0.2076,20.7625,21.9886,0.1987,0.5445,0.8148,0.9531,0.9181,0.875
FpaMlp-0-run_6-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,113.997,0.057,0.00026035,114.015,0.814,11.866659402286814,1.4762,6.1099,2.4718,0.0444,0.6557,0.8125,0.1822,18.2248,18.6881,0.1749,0.5198,0.8125,0.9516,0.9137,0.8695
FpaMlp-0-run_7-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,114.2659,0.0571,0.00029159,114.2833,0.7783,12.898035059969395,1.5957,7.2462,2.6919,0.0514,0.7802,0.7776,0.205,20.503,20.385,0.1946,0.5619,0.7776,0.9477,0.911,0.8634
FpaMlp-0-run_8-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,115.2095,0.0576,0.00027275,115.227,0.8139,14.917150915405628,1.4644,6.1163,2.4731,0.0445,0.6895,0.8123,0.1852,18.5173,18.7987,0.1779,0.5156,0.8123,0.9481,0.9089,0.8617
FpaMlp-0-run_9-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,113.4607,0.0567,0.00025201,113.4782,0.8097,14.061208751518773,1.5806,6.3103,2.512,0.0558,0.862,0.8064,0.2101,21.0056,21.9334,0.2011,0.5565,0.8064,0.9485,0.911,0.8641
