model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
"MvoMlp-2-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",217.5666,0.1088,0.0003252,217.5858,0.8084,14.269386129738152,1.4315,6.3328,2.5165,0.0408,0.6752,0.8057,0.1801,18.0059,17.8132,0.1728,0.504,0.8057,0.9414,0.9026,0.8497
"MvoMlp-2-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",216.246,0.1081,0.00028276,216.2642,0.7574,19.228662157470083,1.6357,8.4852,2.9129,0.0567,0.8712,0.7396,0.2045,20.454,21.9612,0.1976,0.5759,0.7396,0.9114,0.8856,0.8071
"MvoMlp-2-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",216.7531,0.1084,0.00027323,216.7714,0.7626,18.60112119933813,1.5958,7.9674,2.8227,0.0516,0.8137,0.7555,0.2011,20.1058,20.6331,0.1927,0.5619,0.7555,0.923,0.8784,0.8108
"MvoMlp-2-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",218.9079,0.1095,0.00029445,218.9263,0.7544,15.228226933259815,1.6581,8.614,2.935,0.0545,0.7867,0.7357,0.1992,19.9236,21.2,0.1921,0.5838,0.7357,0.9105,0.884,0.8049
"MvoMlp-2-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",215.6949,0.1078,0.00030255,215.7137,0.7811,11.90480997084644,1.6091,7.136,2.6713,0.0537,0.8822,0.781,0.2149,21.4867,21.5181,0.2041,0.5666,0.781,0.9426,0.8946,0.8432
"MvoMlp-2-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",216.8119,0.1084,0.00028515,216.83,0.7857,13.954606162986813,1.6642,7.014,2.6484,0.0573,0.8928,0.7848,0.2246,22.4599,22.9146,0.2142,0.586,0.7848,0.9434,0.9,0.8491
"MvoMlp-2-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",231.5139,0.1158,0.03595781,231.5673,0.8017,14.261437726606548,1.5594,6.7881,2.6054,0.053,0.8865,0.7917,0.205,20.5028,21.6405,0.1976,0.5491,0.7917,0.9348,0.905,0.846
"MvoMlp-2-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",321.8283,0.1609,0.0428431,322.3079,0.8069,15.231504046637212,1.5648,6.4322,2.5362,0.0507,0.857,0.8026,0.2118,21.1844,21.4549,0.203,0.551,0.8026,0.9408,0.9047,0.8511
"MvoMlp-2-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",205.7935,0.1029,0.00032139,205.8172,0.6994,14.400413529400277,1.833,10.0782,3.1746,0.0688,0.8559,0.6907,0.2239,22.3867,23.1613,0.2125,0.6454,0.6907,0.9051,0.8431,0.7631
"MvoMlp-2-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",213.3825,0.1067,0.00025678,213.4006,0.7278,18.49928971044035,1.6902,10.2807,3.2064,0.0623,0.7969,0.6845,0.1986,19.8598,22.1243,0.1918,0.5951,0.6845,0.8825,0.8879,0.7836
