model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
DeMlp-2-run_0-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,198.0601,0.099,0.01254678,198.0907,0.7896,15.080998688919,1.7062,6.8582,2.6188,0.0651,0.9847,0.7895,0.2509,25.0871,24.6954,0.2356,0.6008,0.7895,0.9463,0.9084,0.8596
DeMlp-2-run_1-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,169.6444,0.0848,0.00029397,169.6634,0.7654,19.96379966748065,1.7263,8.6969,2.949,0.0682,1.0825,0.7331,0.2257,22.5718,24.9638,0.2168,0.6078,0.7331,0.9067,0.8992,0.8153
DeMlp-2-run_2-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,170.6477,0.0853,0.00028086,170.6662,0.7857,18.08384952230125,1.6189,7.3785,2.7163,0.0543,0.8824,0.7736,0.2113,21.1298,22.1574,0.2033,0.57,0.7736,0.9275,0.8999,0.8347
DeMlp-2-run_3-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,169.4156,0.0847,0.00030947,169.4341,0.6979,18.389604831232134,1.9626,10.6031,3.2562,0.0946,1.1107,0.6746,0.2798,27.9808,28.391,0.2573,0.691,0.6746,0.886,0.8634,0.765
DeMlp-2-run_4-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,168.0521,0.084,0.00036693,168.0712,0.7905,14.547666669982966,1.6703,7.1574,2.6753,0.0527,0.851,0.7804,0.2302,23.0204,21.3117,0.2162,0.5881,0.7804,0.9482,0.9158,0.8684
DeMlp-2-run_5-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,167.1141,0.0836,0.00029159,167.1326,0.7567,19.781876396376077,1.7233,8.4558,2.9079,0.0638,1.0353,0.7405,0.2265,22.652,24.042,0.2174,0.6068,0.7405,0.9132,0.8889,0.8117
DeMlp-2-run_6-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,167.5119,0.0838,0.000278,167.5307,0.7973,15.434940308071635,1.6087,6.9041,2.6276,0.0563,0.9115,0.7881,0.2246,22.4554,22.5321,0.2132,0.5664,0.7881,0.9334,0.9013,0.8413
DeMlp-2-run_7-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,167.8069,0.0839,0.00030041,167.8257,0.6011,13.925462125044215,2.3235,13.6303,3.6919,0.093,1.1917,0.5817,0.3204,32.0441,27.5748,0.285,0.8181,0.5817,0.8979,0.8313,0.7464
DeMlp-2-run_8-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,167.1669,0.0836,0.00028682,167.1857,0.7183,13.201655564143238,2.0961,9.2012,3.0333,0.0908,1.3434,0.7176,0.3176,31.7561,30.139,0.2932,0.7381,0.7176,0.9195,0.8644,0.7948
DeMlp-2-run_9-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,167.4825,0.0837,0.00029349,167.501,0.8076,18.299311428898662,1.517,6.7475,2.5976,0.0464,0.7592,0.7929,0.191,19.1047,20.1479,0.1849,0.5341,0.7929,0.9337,0.912,0.8515
