model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
WoaMlp-0-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_100,119.233,0.0596,0.00111747,119.2541,0.7734,14.871431929378769,1.4989,7.408,2.7218,0.0424,0.6903,0.7727,0.1794,17.9439,18.0043,0.1726,0.5278,0.7727,0.9394,0.8902,0.8363
WoaMlp-0-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_100,123.7696,0.0619,0.00024629,123.7874,0.83,16.17301149872983,1.3995,5.7761,2.4033,0.0438,0.6645,0.8227,0.1746,17.4619,18.5386,0.1689,0.4928,0.8227,0.9504,0.9171,0.8716
WoaMlp-0-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_100,119.896,0.0599,0.00025153,119.9133,0.8146,13.64630485582909,1.4856,6.136,2.4771,0.0432,0.7584,0.8117,0.1863,18.6321,18.979,0.1797,0.5231,0.8117,0.9466,0.9075,0.859
WoaMlp-0-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_100,118.8603,0.0594,0.00027251,118.8778,0.8139,13.485139072241171,1.4733,6.0689,2.4635,0.0436,0.6807,0.8138,0.1886,18.8578,18.8186,0.1812,0.5187,0.8138,0.951,0.9131,0.8684
WoaMlp-0-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_100,118.7256,0.0594,0.00025558,118.7432,0.8427,11.996384017000949,1.4226,5.1539,2.2702,0.0426,0.7425,0.8418,0.2009,20.0895,19.0413,0.1916,0.5009,0.8418,0.9573,0.9253,0.8858
WoaMlp-0-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_100,118.7758,0.0594,0.00025868,118.7931,0.8173,10.664971879954882,1.4997,5.9912,2.4477,0.0487,0.6909,0.8161,0.1956,19.5641,19.2795,0.1858,0.5281,0.8161,0.9562,0.9254,0.8849
WoaMlp-0-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_100,117.0422,0.0585,0.00026345,117.0594,0.7029,19.70077577333018,1.9007,11.2092,3.348,0.0792,0.9042,0.656,0.2208,22.0773,25.218,0.2118,0.6692,0.656,0.8986,0.8464,0.7606
WoaMlp-0-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_100,118.3459,0.0592,0.00031304,118.3635,0.8027,10.216763770351529,1.514,6.4487,2.5394,0.0446,0.6912,0.8021,0.192,19.2016,18.7662,0.1834,0.5331,0.8021,0.9511,0.9135,0.8688
WoaMlp-0-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_100,118.1653,0.0591,0.00031757,118.1831,0.7974,11.574371545979808,1.5712,6.601,2.5692,0.0509,0.7016,0.7974,0.2009,20.091,20.2466,0.1914,0.5532,0.7974,0.9507,0.9141,0.869
WoaMlp-0-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_100,118.6111,0.0593,0.00045967,118.6286,0.8151,16.851563751930676,1.4501,6.1218,2.4742,0.0457,0.6738,0.8121,0.1842,18.4236,19.0309,0.1776,0.5106,0.8121,0.9471,0.9104,0.8622
