model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
NroMlp-1-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_100,445.3218,0.2227,0.00024986,445.3398,0.8429,11.645372360516895,1.3934,5.3603,2.3152,0.0451,0.7182,0.8355,0.1833,18.3255,19.4233,0.1776,0.4906,0.8355,0.9529,0.925,0.8814
NroMlp-1-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_100,488.9132,0.2445,0.30548429,489.3521,0.8194,12.973426785746334,1.5011,6.0723,2.4642,0.0512,0.7725,0.8137,0.197,19.7022,20.5877,0.1896,0.5285,0.8137,0.9458,0.9119,0.8625
NroMlp-1-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_100,554.0345,0.277,0.00029588,554.0596,0.7845,15.239815617845693,1.6034,7.3243,2.7063,0.0543,0.7429,0.7752,0.1975,19.7461,21.1187,0.1902,0.5646,0.7752,0.9366,0.8928,0.8362
NroMlp-1-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_100,442.1485,0.2211,0.00041103,442.1662,0.82,13.648339332221841,1.5221,5.8934,2.4276,0.0496,0.8686,0.8191,0.2107,21.0688,20.8622,0.201,0.5359,0.8191,0.9494,0.9106,0.8645
NroMlp-1-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_100,445.9105,0.223,0.0002768,445.9262,0.8006,11.106924252567218,1.5368,6.5114,2.5517,0.0498,0.8306,0.8002,0.1993,19.9258,20.3119,0.1904,0.5411,0.8002,0.9509,0.9129,0.8681
NroMlp-1-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_100,445.3028,0.2227,0.00025129,445.3188,0.8166,13.578073888410724,1.4228,6.3743,2.5247,0.0466,0.6221,0.8044,0.1743,17.4261,18.6939,0.169,0.501,0.8044,0.9413,0.9125,0.8589
NroMlp-1-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_100,445.4546,0.2227,0.00026822,445.4777,0.8128,11.04935332498864,1.5026,6.119,2.4737,0.0459,0.6683,0.8122,0.1909,19.0866,19.2178,0.1833,0.5291,0.8122,0.9492,0.9099,0.8637
NroMlp-1-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_100,436.5467,0.2183,0.00027418,436.5695,0.7936,17.906380022117204,1.5022,7.0674,2.6585,0.0454,0.7057,0.7831,0.1818,18.1795,19.1726,0.176,0.5289,0.7831,0.9347,0.8968,0.8382
NroMlp-1-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_100,425.9486,0.213,0.00026727,425.9643,0.8013,10.05314664610464,1.6375,6.6253,2.574,0.0531,0.8585,0.7967,0.2311,23.1055,21.1761,0.2166,0.5766,0.7967,0.9483,0.9088,0.8618
NroMlp-1-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_100,425.8911,0.2129,0.00027514,425.9069,0.6459,23.026991306361293,1.873,12.0685,3.474,0.0592,0.7697,0.6297,0.231,23.105,21.1701,0.2136,0.6595,0.6297,0.926,0.9003,0.8337
