model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
PsoMlp-0-run_0-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,106.2789,0.0531,0.00024652,106.2991,0.8225,14.575318322637749,1.4365,5.8196,2.4124,0.0415,0.751,0.8214,0.1852,18.5154,18.1961,0.178,0.5058,0.8214,0.9479,0.9126,0.8651
PsoMlp-0-run_1-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,105.336,0.0527,0.00041032,105.3541,0.8033,11.702714342744201,1.5293,6.4162,2.533,0.0472,0.6983,0.8031,0.1965,19.6514,19.3857,0.1871,0.5385,0.8031,0.9515,0.9147,0.8703
PsoMlp-0-run_2-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,115.189,0.0576,0.00027323,115.223,0.8109,11.047799354095131,1.5188,6.1805,2.4861,0.048,0.7997,0.8103,0.2009,20.0885,20.6628,0.1929,0.5348,0.8103,0.9536,0.9173,0.8747
PsoMlp-0-run_3-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,105.8654,0.0529,0.00030208,105.8829,0.8083,11.721434737497276,1.4645,6.2472,2.4994,0.0432,0.6326,0.8083,0.1825,18.2467,18.0417,0.1745,0.5157,0.8083,0.9518,0.914,0.8699
PsoMlp-0-run_4-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,106.2382,0.0531,0.0002563,106.256,0.784,15.177119590514824,1.4596,7.0378,2.6529,0.0426,0.6521,0.784,0.1769,17.689,17.5112,0.1693,0.5139,0.784,0.944,0.899,0.8487
PsoMlp-0-run_5-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,109.2509,0.0546,0.00027728,109.2683,0.8215,14.657460752514464,1.4546,5.841,2.4168,0.0449,0.6467,0.8208,0.1842,18.422,18.5459,0.1766,0.5121,0.8208,0.9513,0.9144,0.8699
PsoMlp-0-run_6-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,110.1884,0.0551,0.00027752,110.206,0.8124,12.702397835883332,1.4798,6.137,2.4773,0.0433,0.6866,0.8117,0.1914,19.1383,18.5119,0.1827,0.521,0.8117,0.9522,0.915,0.8713
PsoMlp-0-run_7-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,106.0206,0.053,0.00029826,106.038,0.8196,14.348729859751089,1.4394,5.8797,2.4248,0.0426,0.6539,0.8196,0.1843,18.4294,18.2686,0.1765,0.5068,0.8196,0.9524,0.9147,0.8712
PsoMlp-0-run_8-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,119.682,0.0598,0.00027776,119.6994,0.8137,10.965501043616147,1.5198,6.0782,2.4654,0.0471,0.6515,0.8135,0.1909,19.094,19.2797,0.1829,0.5351,0.8135,0.9521,0.9146,0.8708
PsoMlp-0-run_9-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,105.7538,0.0529,0.00026965,105.7715,0.7922,11.523331491614803,1.5485,6.9484,2.636,0.0487,0.678,0.7868,0.2032,20.3211,18.8394,0.1907,0.5452,0.7868,0.9493,0.9144,0.868
