0.000000000000000000e+00,5.939062906168401490e+00,0.000000000000000000e+00,2.188548073172569275e-02
2.999999999999999889e-02,5.354348919391632045e+00,1.105501713527655850e-04,1.973080635070800781e-02
0.000000000000000000e+00,4.721296712215989899e+00,0.000000000000000000e+00,1.739800535142421722e-02
1.269999999999999796e+00,4.616927584148943886e+00,4.679957253933743171e-03,1.701340451836585999e-02
1.476999999999999957e+01,4.844626881405710961e+00,5.442753436267826206e-02,1.785247772932052612e-02
1.128999999999999915e+01,7.482573134675622128e+00,4.160371448575744813e-02,2.757332473993301392e-02
2.314000000000000057e+01,9.500298435539006547e+00,8.527103217009986136e-02,3.500865399837493896e-02
1.617999999999999972e+01,1.278858130633831003e+01,5.962339241625824043e-02,4.712599515914916992e-02
1.017999999999999972e+01,1.317588149756193161e+01,3.751335814570512517e-02,4.855319857597351074e-02
4.469999999999999751e+00,1.252258183825761151e+01,1.647197553156207195e-02,4.614578559994697571e-02
2.660000000000000142e+00,9.532193341031669931e+00,9.802115193278549549e-03,3.512618690729141235e-02
3.003000000000000114e+01,7.354875233657658384e+00,1.106607215241183634e-01,2.710275724530220032e-02
4.360000000000000320e+00,1.101640532955527263e+01,1.606662490326860038e-02,4.059551656246185303e-02
4.699999999999999734e-01,1.112602068938315014e+01,1.731952684526660976e-03,4.099944978952407837e-02
4.600000000000000200e-01,9.670788078382610564e+00,1.695102627409072592e-03,3.563690930604934692e-02
1.850000000000000089e+00,5.404358715899288512e+00,6.817260566753878537e-03,1.991509273648262024e-02
7.209999999999999964e+00,5.098095846995711611e+00,2.656889118178133030e-02,1.878651231527328491e-02
1.379999999999999893e+00,6.315455140806734313e+00,5.085307882227217344e-03,2.327248826622962952e-02
7.259999999999999787e+00,6.458125450629741415e+00,2.675314146736927287e-02,2.379822917282581329e-02
5.203000000000000114e+01,7.191061785928905437e+00,1.917308471828131355e-01,2.649910375475883484e-02
3.359000000000000341e+01,1.512349664039909847e+01,1.237793418579798965e-01,5.573017150163650513e-02
1.875000000000000000e+01,2.031816075846552749e+01,6.909385709547849475e-02,7.487253844738006592e-02
3.899000000000000199e+01,2.052947183661162711e+01,1.436783727014776801e-01,7.565122097730636597e-02
2.123000000000000043e+01,1.920785006806254458e+01,7.823267126064045729e-02,7.078103721141815186e-02
1.100000000000000089e+00,1.765053556270897417e+01,4.053506282934739129e-03,6.504232436418533325e-02
8.299999999999999600e-01,1.386970234535634461e+01,3.058554740759847779e-03,5.110993236303329468e-02
3.900000000000000133e-01,7.948460654448718188e+00,1.437152227585952822e-03,2.929012291133403778e-02
3.900000000000000133e-01,4.994398988727480670e+00,1.437152227585952822e-03,1.840438880026340485e-02
3.900000000000000133e-01,4.873554701395333311e+00,1.437152227585952822e-03,1.795907691121101379e-02
3.900000000000000133e-01,4.810608007721603130e+00,1.437152227585952822e-03,1.772711798548698425e-02
3.900000000000000133e-01,4.810612051449716375e+00,1.437152227585952822e-03,1.772713288664817810e-02
3.900000000000000133e-01,4.810612051449716375e+00,1.437152227585952822e-03,1.772713288664817810e-02
3.900000000000000133e-01,4.810608007721603130e+00,1.437152227585952822e-03,1.772711798548698425e-02
3.900000000000000133e-01,4.810608007721603130e+00,1.437152227585952822e-03,1.772711798548698425e-02
3.900000000000000133e-01,4.810608007721603130e+00,1.437152227585952822e-03,1.772711798548698425e-02
3.900000000000000133e-01,4.810608007721603130e+00,1.437152227585952822e-03,1.772711798548698425e-02
4.400000000000000022e-01,4.810608007721603130e+00,1.621402513173895391e-03,1.772711798548698425e-02
4.400000000000000022e-01,4.819618444889783859e+00,1.621402513173895391e-03,1.776032149791717529e-02
3.900000000000000133e-01,4.828967544287443125e+00,1.437152227585952822e-03,1.779477298259735107e-02
4.199999999999999845e-01,4.827112989481538996e+00,1.547702398938718190e-03,1.778793893754482269e-02
2.280000000000000249e+00,4.823170860037207852e+00,8.401813022810185327e-03,1.777341216802597046e-02
7.469999999999999751e+00,5.156526201833039558e+00,2.752699266683863305e-02,1.900182850658893585e-02
4.849999999999999645e+00,6.435900109987706230e+00,1.787227770203043617e-02,2.371632866561412811e-02
2.959999999999999964e+00,7.186160787455738053e+00,1.090761690680620496e-02,2.648104354739189148e-02
8.299999999999999600e-01,7.098876410666853154e+00,3.058554740759847779e-03,2.615940012037754059e-02
1.199999999999999956e+00,6.001900419183075819e+00,4.422006854110623400e-03,2.211703732609748840e-02
1.729999999999999982e+00,5.405359538607299008e+00,6.375059881342816197e-03,1.991878077387809753e-02
9.229999999999998650e+00,5.266112750098109530e+00,3.401260271953421288e-02,1.940565556287765503e-02
1.141000000000000014e+01,6.757602943759411396e+00,4.204591517116851307e-02,2.490180544555187225e-02
2.278999999999999915e+01,8.591285541541875403e+00,8.398128017098425990e-02,3.165893629193305969e-02
1.475999999999999979e+01,1.199814164087176316e+01,5.439068430556066869e-02,4.421322047710418701e-02
3.729999999999999982e+00,1.288626564636826544e+01,1.374507130486052157e-02,4.748596251010894775e-02
3.040000000000000036e+00,1.110148435812443601e+01,1.120241736374691377e-02,4.090903326869010925e-02
2.132000000000000028e+01,7.924827085491269685e+00,7.856432177469875600e-02,2.920303307473659515e-02
2.096000000000000085e+01,9.479201295040548203e+00,7.723771971846556117e-02,3.493091091513633728e-02
2.319999999999999929e+01,1.257678498081862983e+01,8.549213251280539383e-02,4.634552448987960815e-02
3.930000000000000160e+00,1.534053565941750996e+01,1.448207244721229359e-02,5.652996152639389038e-02
9.200000000000000400e-01,1.234202735614031532e+01,3.390205254818145185e-03,4.548044130206108093e-02
3.649999999999999911e+00,8.746544482447207614e+00,1.345027084791981450e-02,3.223106637597084045e-02
7.129999999999999893e+00,5.999368034452199794e+00,2.627409072484062150e-02,2.210770547389984131e-02
1.113000000000000078e+01,6.699630541130900063e+00,4.101411357187603746e-02,2.468817681074142456e-02
9.009999999999998010e+00,8.429278123881667639e+00,3.320190146294726280e-02,3.106193803250789642e-02
1.268999999999999950e+01,9.259589454010129117e+00,4.676272248221984701e-02,3.412164002656936646e-02
4.179999999999999716e+00,1.007760532334446957e+01,1.540332387515200470e-02,3.713603317737579346e-02
9.599999999999999645e-01,8.943569069169461372e+00,3.537605483288498720e-03,3.295710310339927673e-02
1.083999999999999986e+01,7.348554886616766701e+00,3.994546191546596847e-02,2.707946673035621643e-02
4.000000000000000000e+00,7.321666116528213308e+00,1.474002284703541249e-02,2.698038145899772644e-02
4.799999999999999822e-01,7.461606909874826776e+00,1.768802741644249360e-03,2.749606408178806305e-02
4.199999999999999845e-01,6.971978156883269939e+00,1.547702398938718190e-03,2.569177933037281036e-02
1.290000000000000036e+00,5.347843571789562489e+00,4.753657368168920372e-03,1.970683410763740540e-02
2.473000000000000043e+01,4.991270659565925527e+00,9.113019125179644409e-02,1.839286088943481445e-02
6.269999999999999574e+00,9.286537869088352437e+00,2.310498581272800792e-02,3.422094509005546570e-02
5.429999999999999716e+00,1.036718680284917404e+01,2.000958101485057067e-02,3.820314258337020874e-02
8.199999999999999512e-01,1.017015412867069202e+01,3.021704683642259612e-03,3.747707605361938477e-02
1.909999999999999920e+00,6.654094624314457640e+00,7.038360909459409273e-03,2.452037669718265533e-02
4.879999999999999893e+00,5.881634384971111906e+00,1.798282787338320240e-02,2.167385630309581757e-02
8.740000000000000213e+00,5.961738111563026798e+00,3.220694992077238056e-02,2.196903899312019348e-02
7.809999999999999609e+00,7.351832328252494442e+00,2.877989460883664113e-02,2.709154412150382996e-02
4.199999999999999845e-01,8.306023269128054665e+00,1.547702398938718190e-03,3.060774318873882294e-02
5.900000000000000355e+00,7.361121782660484669e+00,2.174153369937723360e-02,2.712577581405639648e-02
4.699999999999999734e-01,6.856473612524569106e+00,1.731952684526660976e-03,2.526614442467689514e-02
1.015000000000000036e+01,5.852185429520905480e+00,3.740280797435235893e-02,2.156533673405647278e-02
