model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"GA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_10-ps_50-pc_0.95-pm_0.025",3.3301,0.333,0.00095224,3.5032,0.1303,0.0046,-0.0007,0.058,0.006,0.0776,inf,79.9623,0.1303,0.9485,-0.0007,6.1761,68.1852,8.2574,inf,79.9623
