model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
EoMlp-run_0-hs_7True-ac_eluelu-epoch_1000-pop_size_50,42.7846,0.0428,0.00024414,42.7923,0.1206,0.0043,0.076,0.0517,0.0056,0.0748,inf,75.0676,0.1206,0.7344,0.076,5.5048,63.4114,7.9631,inf,75.0676
EoMlp-run_1-hs_7True-ac_eluelu-epoch_1000-pop_size_50,41.7781,0.0418,0.0001905,41.785,0.1269,0.0043,0.0634,0.0532,0.0057,0.0753,inf,76.3314,0.1269,0.7575,0.0634,5.6652,64.2757,8.0172,inf,76.3314
EoMlp-run_2-hs_7True-ac_eluelu-epoch_1000-pop_size_50,42.1199,0.0421,0.00023103,42.127,0.1308,0.0043,0.0785,0.0521,0.0056,0.0747,inf,75.4919,0.1308,0.7457,0.0785,5.543,63.2422,7.9525,inf,75.4919
EoMlp-run_3-hs_7True-ac_eluelu-epoch_1000-pop_size_50,39.9442,0.0399,0.00022721,39.9511,0.124,0.0043,0.0612,0.0532,0.0057,0.0754,inf,76.2931,0.124,0.7555,0.0612,5.6632,64.4295,8.0268,inf,76.2931
EoMlp-run_4-hs_7True-ac_eluelu-epoch_1000-pop_size_50,41.1414,0.0411,0.0002172,41.1486,0.129,0.0043,0.0731,0.0527,0.0056,0.0749,inf,76.1419,0.129,0.753,0.0731,5.6061,63.6132,7.9758,inf,76.1419
EoMlp-run_5-hs_7True-ac_eluelu-epoch_1000-pop_size_50,39.4591,0.0395,0.00022101,39.4666,0.208,0.0041,0.1157,0.0539,0.0054,0.0732,inf,76.4781,0.208,0.8602,0.1157,5.7337,60.6899,7.7904,inf,76.4781
EoMlp-run_6-hs_7True-ac_eluelu-epoch_1000-pop_size_50,40.8097,0.0408,0.00021505,40.8168,0.1361,0.0043,0.0726,0.0531,0.0056,0.075,inf,76.1309,0.1361,0.774,0.0726,5.6472,63.6454,7.9778,inf,76.1309
EoMlp-run_7-hs_7True-ac_eluelu-epoch_1000-pop_size_50,41.2518,0.0413,0.00025511,41.2585,0.1348,0.0042,0.0879,0.0522,0.0055,0.0743,inf,75.2292,0.1348,0.7464,0.0879,5.5557,62.5967,7.9118,inf,75.2292
EoMlp-run_8-hs_7True-ac_eluelu-epoch_1000-pop_size_50,38.9715,0.039,0.00026107,38.9784,0.1422,0.0043,0.0723,0.0536,0.0056,0.075,inf,76.6783,0.1422,0.7848,0.0723,5.7021,63.6651,7.979,inf,76.6783
EoMlp-run_9-hs_7True-ac_eluelu-epoch_1000-pop_size_50,32.7334,0.0327,0.00023007,32.74,0.1447,0.0042,0.0855,0.0518,0.0055,0.0744,inf,74.6414,0.1447,0.7491,0.0855,5.5132,62.7589,7.9221,inf,74.6414
