model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"LSTM-1HL-Lstm1HL-run_0-hs_(20, True)-ep_1000-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",21.111,0.0211,0.28872418,21.4064,0.0893,0.0049,-0.0611,0.0618,0.0064,0.0802,inf,82.3399,0.0893,1.0175,-0.0611,6.5729,72.8233,8.5337,inf,82.3399
"LSTM-1HL-Lstm1HL-run_1-hs_(20, True)-ep_1000-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",22.3132,0.0223,0.29363275,22.6131,0.1001,0.0049,-0.0421,0.0609,0.0063,0.0795,inf,81.8098,0.1001,0.9991,-0.0421,6.4844,71.5188,8.4569,inf,81.8098
"LSTM-1HL-Lstm1HL-run_2-hs_(20, True)-ep_1000-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",21.8416,0.0218,0.28332043,22.1319,0.1208,0.0046,-0.0008,0.0588,0.0061,0.0779,inf,80.3824,0.1208,0.9537,-0.0008,6.2614,68.6865,8.2877,inf,80.3824
"LSTM-1HL-Lstm1HL-run_3-hs_(20, True)-ep_1000-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",21.8718,0.0219,0.2698791,22.1483,0.1206,0.0046,-0.001,0.0587,0.0061,0.0779,inf,80.3137,0.1206,0.9547,-0.001,6.2524,68.6945,8.2882,inf,80.3137
"LSTM-1HL-Lstm1HL-run_4-hs_(20, True)-ep_1000-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",24.1284,0.0241,0.37506628,24.51,0.1026,0.0048,-0.0376,0.0607,0.0063,0.0793,inf,81.673,0.1026,0.9952,-0.0376,6.4636,71.2086,8.4385,inf,81.673
"LSTM-1HL-Lstm1HL-run_5-hs_(20, True)-ep_1000-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",21.4004,0.0214,0.28541207,21.6928,0.0985,0.0049,-0.0502,0.0614,0.0064,0.0798,inf,82.1155,0.0985,1.0103,-0.0502,6.5357,72.0726,8.4896,inf,82.1155
"LSTM-1HL-Lstm1HL-run_6-hs_(20, True)-ep_1000-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",21.4844,0.0215,0.26775026,21.7583,0.1284,0.0046,0.0117,0.0582,0.006,0.0774,inf,79.945,0.1284,0.9418,0.0117,6.1972,67.8238,8.2355,inf,79.945
"LSTM-1HL-Lstm1HL-run_7-hs_(20, True)-ep_1000-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",22.2101,0.0222,0.28394556,22.501,0.1062,0.0048,-0.0315,0.0604,0.0063,0.0791,inf,81.4656,0.1062,0.9903,-0.0315,6.4322,70.7921,8.4138,inf,81.4656
"LSTM-1HL-Lstm1HL-run_8-hs_(20, True)-ep_1000-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",22.697,0.0227,0.33158922,23.0351,0.1156,0.0047,-0.0131,0.0595,0.0061,0.0783,inf,80.8684,0.1156,0.9692,-0.0131,6.3358,69.5275,8.3383,inf,80.8684
"LSTM-1HL-Lstm1HL-run_9-hs_(20, True)-ep_1000-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",22.7586,0.0228,0.27500796,23.0403,0.1108,0.0047,-0.019,0.0597,0.0062,0.0786,inf,81.0184,0.1108,0.9719,-0.019,6.3568,69.9312,8.3625,inf,81.0184
