model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
SsaMlp-0-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_50,119.476,0.0597,0.00033784,119.5887,0.725,21.29266979557929,1.8144,8.9633,2.9939,0.0747,1.0822,0.7249,0.2703,27.0341,25.6296,0.2514,0.6388,0.7249,0.9179,0.8585,0.788
SsaMlp-0-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_50,125.1971,0.0626,0.00038981,125.2211,0.7981,16.044005221000155,1.7024,6.6025,2.5695,0.0744,1.1865,0.7974,0.2637,26.3726,26.595,0.2491,0.5994,0.7974,0.9461,0.9028,0.8541
SsaMlp-0-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_50,122.5813,0.0613,0.00034833,122.6046,0.7183,15.844994818299497,2.2816,9.1951,3.0323,0.1969,1.7942,0.7178,0.403,40.3005,43.7843,0.3582,0.8034,0.7178,0.9307,0.8889,0.8273
SsaMlp-0-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_50,122.214,0.0611,0.00040364,122.304,0.7663,13.692996469733536,2.1568,8.0034,2.829,0.2192,1.8415,0.7544,0.3802,38.0234,47.1637,0.3453,0.7594,0.7544,0.9404,0.9006,0.8469
SsaMlp-0-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_50,125.49,0.0627,0.00078487,125.5166,0.8063,12.176761554698,1.7818,6.6064,2.5703,0.0716,1.2652,0.7973,0.2887,28.8672,26.2944,0.2682,0.6274,0.7973,0.9468,0.9093,0.8609
SsaMlp-0-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_50,120.928,0.0605,0.00036931,120.9533,0.778,16.685748065555394,1.7692,7.3151,2.7046,0.0753,1.1891,0.7755,0.2754,27.5353,27.2876,0.2572,0.6229,0.7755,0.9364,0.8887,0.8322
SsaMlp-0-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_50,121.4565,0.0607,0.01645112,121.5003,0.781,15.141060943029618,1.7626,7.1537,2.6746,0.0777,1.11,0.7805,0.2641,26.4139,26.8049,0.2488,0.6206,0.7805,0.9448,0.903,0.8532
SsaMlp-0-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_50,127.8628,0.0639,0.00037599,127.8899,0.7659,18.87222319644204,1.7808,8.2167,2.8665,0.0812,1.1543,0.7479,0.2453,24.5272,27.7354,0.234,0.627,0.7479,0.9341,0.8903,0.8316
SsaMlp-0-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_50,126.7947,0.0634,0.0004549,126.8351,0.7546,14.048175894238597,2.1846,8.3714,2.8933,0.2207,1.7659,0.7431,0.3779,37.7851,46.6346,0.3427,0.7692,0.7431,0.9363,0.8952,0.8382
SsaMlp-0-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_50,108.4484,0.0542,0.0004003,108.4895,0.7763,18.22100280577179,1.7447,7.5834,2.7538,0.0802,1.0919,0.7673,0.2565,25.6486,27.9702,0.2439,0.6143,0.7673,0.9357,0.8888,0.8317
