model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
NroMlp-0-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_50,487.148,0.2436,0.0002923,487.2226,0.826,10.270283322299292,1.4968,5.7284,2.3934,0.0478,0.8446,0.8242,0.2077,20.7694,20.0924,0.1977,0.527,0.8242,0.957,0.9248,0.885
NroMlp-0-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_50,487.4932,0.2437,0.00459886,487.5374,0.8365,10.190788462281073,1.5277,5.3299,2.3087,0.0562,0.8946,0.8364,0.2288,22.8806,22.8805,0.2172,0.5379,0.8364,0.9579,0.9235,0.8846
NroMlp-0-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_50,398.5747,0.1993,0.0003264,398.6148,0.8402,12.564049300731021,1.452,5.2342,2.2878,0.0522,0.8747,0.8394,0.2154,21.535,21.908,0.2063,0.5113,0.8394,0.956,0.9217,0.8811
NroMlp-0-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_50,389.6592,0.1948,0.00046182,389.683,0.8388,12.798337909355588,1.471,5.3755,2.3185,0.0534,0.8873,0.835,0.216,21.6021,22.2751,0.2059,0.5179,0.835,0.9558,0.9217,0.881
NroMlp-0-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_50,513.9624,0.257,0.00061893,514.0014,0.8323,11.257403518160942,1.5203,5.464,2.3375,0.0508,0.9265,0.8323,0.2209,22.0931,22.0517,0.2113,0.5353,0.8323,0.9575,0.9229,0.8837
NroMlp-0-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_50,511.0428,0.2555,0.00050855,511.082,0.8286,10.351128716934067,1.637,5.6114,2.3688,0.0715,1.1861,0.8278,0.2508,25.0838,26.3573,0.2379,0.5764,0.8278,0.9573,0.9238,0.8844
NroMlp-0-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_50,528.9276,0.2645,0.00050855,528.9644,0.8369,10.99384769429107,1.4537,5.3174,2.306,0.0474,0.785,0.8368,0.2057,20.573,20.393,0.1965,0.5118,0.8368,0.9584,0.9253,0.8868
NroMlp-0-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_50,529.7034,0.2649,0.00061512,529.7463,0.841,9.440031255009785,1.5595,5.2231,2.2854,0.0597,1.0337,0.8397,0.2448,24.4838,23.8489,0.2322,0.5491,0.8397,0.9598,0.9283,0.891
NroMlp-0-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_50,520.8473,0.2604,0.00075173,520.8866,0.8478,11.493023046110014,1.3877,4.9634,2.2279,0.0399,0.7872,0.8477,0.191,19.0968,18.8511,0.1839,0.4886,0.8477,0.9616,0.9307,0.895
NroMlp-0-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_50,511.9956,0.256,0.00058818,512.0419,0.8273,11.216565059177764,1.5265,5.644,2.3757,0.0541,0.8142,0.8268,0.2173,21.7309,21.6502,0.2063,0.5375,0.8268,0.954,0.9185,0.8762
