model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
GwoMlp-0-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_50,113.5945,0.0568,0.00034332,113.7188,0.7939,14.533301707883819,1.7765,7.0171,2.649,0.0956,1.2765,0.7847,0.2768,27.6793,30.7383,0.2604,0.6255,0.7847,0.9444,0.9042,0.8539
GwoMlp-0-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_50,115.609,0.0578,0.00035119,115.633,0.785,15.16834019031872,1.7238,7.013,2.6482,0.0682,1.1229,0.7848,0.264,26.4006,25.7989,0.2489,0.607,0.7848,0.9423,0.897,0.8452
GwoMlp-0-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_50,116.1742,0.0581,0.00036287,116.198,0.7838,14.833563145624368,1.7487,7.1641,2.6766,0.0667,1.0842,0.7802,0.266,26.599,24.0531,0.2477,0.6157,0.7802,0.9381,0.8956,0.8402
GwoMlp-0-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_50,112.0394,0.056,0.00033903,112.0987,0.7898,16.77706502143311,1.5688,6.8526,2.6177,0.0529,0.9145,0.7897,0.2199,21.9857,21.3973,0.2091,0.5524,0.7897,0.9408,0.8959,0.8429
GwoMlp-0-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_50,116.0072,0.058,0.00034499,116.0654,0.7905,16.40888121701031,1.6163,6.8645,2.62,0.0586,0.9753,0.7893,0.2359,23.5866,23.0222,0.2226,0.5691,0.7893,0.94,0.8946,0.8409
GwoMlp-0-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_50,111.2229,0.0556,0.00045204,111.2791,0.7834,14.971790975265723,1.7187,7.1448,2.673,0.0711,1.1916,0.7807,0.2584,25.8379,26.0544,0.2438,0.6052,0.7807,0.9382,0.8925,0.8373
GwoMlp-0-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_50,115.3053,0.0577,0.00052071,115.3305,0.7996,16.123644883545897,1.75,6.9917,2.6442,0.0843,1.1822,0.7854,0.2599,25.9949,28.9174,0.2476,0.6162,0.7854,0.9415,0.902,0.8492
GwoMlp-0-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_50,115.0557,0.0575,0.0003531,115.0804,0.7783,14.67803888628454,1.8941,7.5322,2.7445,0.1455,1.3783,0.7689,0.3116,31.1576,36.6364,0.2876,0.6669,0.7689,0.9426,0.9011,0.8494
GwoMlp-0-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_50,113.9182,0.057,0.00045133,113.9418,0.7342,16.316746606142438,1.8663,8.8002,2.9665,0.0775,0.9916,0.7299,0.2646,26.4635,25.006,0.2445,0.6571,0.7299,0.9298,0.8851,0.823
GwoMlp-0-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_50,117.2974,0.0586,0.00091362,117.4333,0.7775,16.21890896457223,1.7885,7.341,2.7094,0.0922,1.275,0.7747,0.2799,27.9876,29.848,0.2627,0.6297,0.7747,0.9396,0.8914,0.8376
