model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
PsoMlp-0-run_0-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,117.0301,0.0585,0.00035048,117.1489,0.7935,14.256025748845751,1.6493,6.7887,2.6055,0.0809,1.0057,0.7917,0.26,26.0013,25.7799,0.2365,0.5807,0.7917,0.9417,0.8978,0.8455
PsoMlp-0-run_1-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,111.4525,0.0557,0.0035522,111.4788,0.8202,12.695100772997503,1.6164,5.9204,2.4332,0.0739,1.0704,0.8183,0.2464,24.6389,25.8045,0.2329,0.5691,0.8183,0.9509,0.9128,0.868
PsoMlp-0-run_2-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,110.6275,0.0553,0.00032401,110.6714,0.8195,10.333968637957362,1.6133,6.02,2.4536,0.0529,0.9803,0.8153,0.239,23.8968,22.3245,0.2264,0.568,0.8153,0.9526,0.9173,0.8738
PsoMlp-0-run_3-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,115.4233,0.0577,0.00033188,115.4789,0.7954,11.778620469238184,1.8845,7.0537,2.6559,0.0782,1.3023,0.7835,0.305,30.4969,27.9406,0.2833,0.6635,0.7835,0.9444,0.9067,0.8563
PsoMlp-0-run_4-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,116.1254,0.0581,0.00040889,116.1834,0.8126,12.319594723774395,1.7638,6.1861,2.4872,0.1022,1.3486,0.8102,0.2833,28.3301,31.6183,0.2665,0.621,0.8102,0.9539,0.9197,0.8773
PsoMlp-0-run_5-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,114.1538,0.0571,0.00039244,114.1954,0.7953,13.266972901188103,1.665,6.6942,2.5873,0.0709,1.0613,0.7946,0.2548,25.4798,25.6504,0.2391,0.5862,0.7946,0.9453,0.9025,0.8531
PsoMlp-0-run_6-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,111.6676,0.0558,0.00037384,111.708,0.8047,10.673641893469815,1.7822,6.6045,2.5699,0.0728,1.2208,0.7973,0.2848,28.4827,26.5973,0.2662,0.6275,0.7973,0.9485,0.9125,0.8655
PsoMlp-0-run_7-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,115.947,0.058,0.00038433,115.9876,0.8317,11.135159953008245,1.5418,5.5282,2.3512,0.0546,0.8319,0.8304,0.2356,23.5643,21.9727,0.2211,0.5429,0.8304,0.9542,0.9192,0.8771
PsoMlp-0-run_8-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,115.6988,0.0578,0.00084233,115.7485,0.8229,11.642126677315588,1.6765,5.7721,2.4025,0.0805,1.1667,0.8229,0.2736,27.3586,28.0681,0.257,0.5903,0.8229,0.954,0.9153,0.8732
PsoMlp-0-run_9-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,120.9686,0.0605,0.0004282,120.9927,0.8144,12.466638865970797,1.6647,6.0804,2.4658,0.0949,1.0766,0.8134,0.2683,26.8288,28.3913,0.2479,0.5862,0.8134,0.9512,0.9122,0.8677
