model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
WdoMlp-0-run_0-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_50,126.9738,0.0635,0.00049686,127.0517,0.7807,14.208592400864969,1.7909,7.2537,2.6933,0.0984,1.2172,0.7774,0.2922,29.2209,30.2723,0.2698,0.6306,0.7774,0.9373,0.8887,0.833
WdoMlp-0-run_1-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_50,127.8672,0.0639,0.00033092,127.9066,0.7971,15.700580558530334,1.6033,6.758,2.5996,0.0515,0.9376,0.7926,0.2338,23.3772,21.2722,0.2207,0.5645,0.7926,0.9441,0.9019,0.8515
WdoMlp-0-run_2-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_50,128.7165,0.0644,0.00040126,128.7762,0.7707,17.370528792863382,1.6995,7.4737,2.7338,0.0616,1.0335,0.7707,0.2571,25.7086,23.5851,0.239,0.5984,0.7707,0.931,0.8834,0.8224
WdoMlp-0-run_3-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_50,128.2194,0.0641,0.00040269,128.2447,0.7837,16.444095751747334,1.7552,7.0568,2.6565,0.0717,1.1988,0.7834,0.275,27.5007,26.3212,0.2579,0.618,0.7834,0.9379,0.8924,0.837
WdoMlp-0-run_4-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_50,129.8817,0.0649,0.00039649,129.9183,0.7804,18.367426840370804,1.7136,7.2413,2.691,0.0628,1.1317,0.7778,0.271,27.0969,23.5771,0.2496,0.6033,0.7778,0.9327,0.888,0.8282
WdoMlp-0-run_5-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_50,137.3473,0.0687,0.00038338,137.4039,0.7879,17.10192713787802,1.7325,6.9695,2.64,0.0678,1.1991,0.7861,0.2773,27.7321,25.0832,0.257,0.61,0.7861,0.9372,0.8927,0.8366
WdoMlp-0-run_6-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_50,132.21,0.0661,0.000453,132.2662,0.7813,16.217229727216658,1.6525,7.1415,2.6724,0.0647,1.0166,0.7808,0.2473,24.7319,23.7082,0.2305,0.5818,0.7808,0.9358,0.8897,0.8326
WdoMlp-0-run_7-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_50,133.8337,0.0669,0.00034332,133.8746,0.7842,15.055467611105978,1.7652,7.1191,2.6682,0.0691,1.1534,0.7815,0.2739,27.3871,25.5999,0.2564,0.6215,0.7815,0.9404,0.896,0.8426
WdoMlp-0-run_8-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_50,133.1061,0.0666,0.00044823,133.1553,0.7904,15.01210292754503,1.735,6.9515,2.6366,0.0677,1.2349,0.7867,0.2777,27.7679,25.208,0.2577,0.6109,0.7867,0.941,0.8972,0.8443
WdoMlp-0-run_9-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_50,95.4598,0.0477,0.00053549,95.4839,0.7869,14.508841585368472,1.7783,6.9954,2.6449,0.0725,1.1761,0.7853,0.2803,28.0255,26.3797,0.262,0.6261,0.7853,0.9399,0.8942,0.8405
