model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
DeMlp-0-run_0-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,168.5883,0.0843,0.0003469,168.7056,0.8221,10.216194469595283,1.573,5.8755,2.4239,0.0512,0.914,0.8197,0.2275,22.7465,21.3364,0.2153,0.5538,0.8197,0.9529,0.919,0.8757
DeMlp-0-run_1-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,170.5586,0.0853,0.0003531,170.5826,0.8295,11.728302536987758,1.5071,5.6508,2.3771,0.0569,0.8318,0.8266,0.2101,21.0142,21.9909,0.2014,0.5306,0.8266,0.9537,0.9195,0.8769
DeMlp-0-run_2-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,170.8668,0.0854,0.00038314,170.9238,0.7695,10.932855382674212,2.142,7.5976,2.7564,0.1503,1.8598,0.7668,0.3897,38.9671,38.3182,0.349,0.7542,0.7668,0.9379,0.8942,0.8387
DeMlp-0-run_3-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,164.346,0.0822,0.00037956,164.3714,0.836,11.963805744589475,1.5716,5.3851,2.3206,0.0772,1.0435,0.8347,0.2458,24.582,25.946,0.2325,0.5534,0.8347,0.9541,0.9194,0.8772
DeMlp-0-run_4-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,168.2628,0.0841,0.00038052,168.3031,0.8328,11.442917375329621,1.5818,5.4572,2.3361,0.0574,1.0426,0.8325,0.2461,24.6103,23.8704,0.2332,0.5569,0.8325,0.9552,0.9197,0.8785
DeMlp-0-run_5-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,167.3316,0.0837,0.0004077,167.3722,0.7759,10.575157790316439,1.8947,7.3561,2.7122,0.0887,1.2677,0.7743,0.296,29.6037,29.3086,0.2751,0.6671,0.7743,0.9442,0.9039,0.8535
DeMlp-0-run_6-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,161.4432,0.0807,0.00039721,161.467,0.786,10.859015138203405,1.8333,6.9739,2.6408,0.0889,1.3046,0.786,0.287,28.7012,29.8092,0.269,0.6455,0.786,0.9487,0.9122,0.8654
DeMlp-0-run_7-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,123.3476,0.0617,0.00033689,123.3727,0.8493,11.363214768663921,1.4435,4.9598,2.2271,0.0566,0.8788,0.8478,0.2171,21.7129,22.6424,0.2074,0.5083,0.8478,0.9593,0.9275,0.8898
DeMlp-0-run_8-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,106.7087,0.0534,0.00043225,106.7335,0.8298,10.486258259019591,1.5875,5.5597,2.3579,0.0608,0.9367,0.8294,0.2357,23.5668,23.8214,0.2243,0.559,0.8294,0.9553,0.9224,0.8812
DeMlp-0-run_9-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,109.0742,0.0545,0.00028586,109.0978,0.8298,11.09255106351619,1.6744,5.5668,2.3594,0.0662,1.2238,0.8292,0.2692,26.9205,25.9062,0.2541,0.5896,0.8292,0.9539,0.9206,0.8782
