model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
"MvoMlp-0-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",202.3924,0.1012,0.00056028,202.4587,0.845,11.237816321369095,1.6268,5.3943,2.3226,0.0782,1.1909,0.8345,0.2575,25.7523,28.6459,0.2458,0.5728,0.8345,0.9558,0.9264,0.8855
"MvoMlp-0-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",210.068,0.105,0.00079274,210.0918,0.7648,10.044483344833711,2.0257,8.1141,2.8485,0.1027,1.3756,0.751,0.3368,33.6755,30.2955,0.2977,0.7132,0.751,0.9375,0.9068,0.8501
"MvoMlp-0-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",200.7682,0.1004,0.00046778,200.8119,0.8092,10.0384448392604,1.8474,6.4534,2.5404,0.0828,1.2765,0.802,0.3175,31.755,27.9812,0.2874,0.6505,0.802,0.9461,0.9085,0.8595
"MvoMlp-0-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",213.0515,0.1065,0.00035906,213.0915,0.8393,10.7056951416459,1.6742,5.6259,2.3719,0.093,1.1395,0.8274,0.2645,26.4493,29.9964,0.2504,0.5895,0.8274,0.9552,0.9255,0.884
"MvoMlp-0-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",204.1632,0.1021,0.01643372,204.2365,0.8531,8.716100515819214,1.393,4.7883,2.1882,0.0423,0.7938,0.8531,0.1931,19.3085,19.337,0.1856,0.4905,0.8531,0.9629,0.9334,0.8988
"MvoMlp-0-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",191.4694,0.0957,0.00034928,191.4943,0.7896,11.141220556929518,1.9957,7.3898,2.7184,0.1048,1.4807,0.7732,0.3529,35.2947,31.4692,0.3147,0.7027,0.7732,0.9406,0.9033,0.8496
"MvoMlp-0-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",135.3497,0.0677,0.00033617,135.389,0.833,8.619529137740649,1.631,5.4567,2.336,0.0735,1.0585,0.8325,0.2658,26.5831,25.6878,0.2459,0.5743,0.8325,0.9565,0.9241,0.8839
"MvoMlp-0-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",133.9374,0.067,0.00035167,133.9617,0.8589,8.616693554715738,1.4214,4.5991,2.1446,0.0496,0.9031,0.8589,0.2183,21.8282,21.0588,0.206,0.5005,0.8589,0.9619,0.933,0.8975
"MvoMlp-0-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",158.9021,0.0795,0.00046992,158.9284,0.8336,8.535378578732914,1.5943,5.6088,2.3683,0.0532,0.9698,0.8279,0.2385,23.8528,22.2603,0.2257,0.5614,0.8279,0.9561,0.9241,0.8835
"MvoMlp-0-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",216.1999,0.1081,0.00035357,216.223,0.7928,9.889939774410475,1.7143,7.1049,2.6655,0.0643,0.8369,0.782,0.2473,24.7285,22.5778,0.2296,0.6036,0.782,0.9462,0.9135,0.8644
