model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
GaMlp-0-run_0-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,152.3155,0.0762,0.00031543,152.4408,0.7743,17.213543187940708,1.6922,7.6476,2.7654,0.0717,1.0101,0.7653,0.2366,23.6633,25.2574,0.2253,0.5958,0.7653,0.9322,0.8862,0.8261
GaMlp-0-run_1-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,158.328,0.0792,0.00036955,158.3678,0.7876,17.976178442911987,1.6273,7.0774,2.6603,0.0572,0.9713,0.7828,0.2272,22.7245,22.9927,0.2175,0.573,0.7828,0.9364,0.8935,0.8367
GaMlp-0-run_2-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,155.2795,0.0776,0.00033927,155.3218,0.7588,14.691970038906078,1.8757,7.8903,2.809,0.0845,1.2337,0.7579,0.2784,27.8411,28.5868,0.2608,0.6604,0.7579,0.9434,0.9058,0.8545
GaMlp-0-run_3-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,152.7051,0.0764,0.0004158,152.7306,0.7928,18.145911385978263,1.5448,6.9226,2.6311,0.0529,0.864,0.7876,0.2119,21.1876,21.3945,0.203,0.5439,0.7876,0.9355,0.8976,0.8397
GaMlp-0-run_4-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,164.5166,0.0823,0.00036097,164.544,0.7742,18.7729930767849,1.5545,7.4097,2.7221,0.0498,0.8271,0.7726,0.2063,20.6267,20.3912,0.1977,0.5473,0.7726,0.9335,0.8856,0.8267
GaMlp-0-run_5-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,156.9494,0.0785,0.00034833,156.974,0.7761,15.884107759362138,1.891,7.3971,2.7198,0.0814,1.2851,0.773,0.3131,31.3116,27.7303,0.2846,0.6658,0.773,0.934,0.8937,0.8347
GaMlp-0-run_6-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,159.3936,0.0797,0.00041294,159.4166,0.787,15.331630603799837,1.7085,7.0768,2.6602,0.0614,1.0904,0.7828,0.263,26.3004,23.8757,0.2455,0.6016,0.7828,0.941,0.8954,0.8426
GaMlp-0-run_7-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,134.3198,0.0672,0.00035906,134.3593,0.7867,14.644033083969502,1.7241,7.3487,2.7109,0.0768,1.0818,0.7745,0.2511,25.1062,26.815,0.2392,0.607,0.7745,0.93,0.8933,0.8308
GaMlp-0-run_8-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,102.057,0.051,0.00054884,102.0817,0.7866,12.127843158360676,1.7796,6.9638,2.6389,0.0707,1.1979,0.7863,0.2736,27.3637,26.2645,0.2566,0.6266,0.7863,0.9423,0.8982,0.8464
GaMlp-0-run_9-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,102.5356,0.0513,0.00033045,102.559,0.7392,20.941938577357686,1.8505,8.5144,2.9179,0.0756,1.2047,0.7387,0.2717,27.1651,26.6444,0.2547,0.6515,0.7387,0.9264,0.8711,0.807
