model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
AsoMlp-run_0-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,76.9056,0.0769,0.00070071,76.9789,0.2368,0.0018,0.2175,0.0319,0.0024,0.0485,inf,112.0581,0.2368,1.8715,0.2175,8.6583,173.0943,13.1565,inf,112.0581
AsoMlp-run_1-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,82.7773,0.0828,0.00049996,82.8317,0.2366,0.0018,0.2267,0.0308,0.0023,0.0482,inf,111.2797,0.2366,1.7517,0.2267,8.3684,171.0615,13.079,inf,111.2797
AsoMlp-run_2-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,82.0671,0.0821,0.00057268,82.1235,0.2569,0.0017,0.2564,0.0288,0.0022,0.0473,inf,109.7741,0.2569,1.5131,0.2564,7.807,164.5016,12.8258,inf,109.7741
AsoMlp-run_3-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,80.3177,0.0803,0.01663947,80.3919,0.2365,0.0018,0.2267,0.0308,0.0023,0.0482,inf,111.278,0.2365,1.7515,0.2267,8.3677,171.0573,13.0789,inf,111.278
AsoMlp-run_4-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,81.6567,0.0817,0.00058794,81.7169,0.2366,0.0018,0.2267,0.0308,0.0023,0.0482,inf,111.2805,0.2366,1.7519,0.2267,8.3687,171.0634,13.0791,inf,111.2805
AsoMlp-run_5-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,81.9512,0.082,0.00053787,82.0749,0.2352,0.0018,0.2276,0.0307,0.0023,0.0482,inf,111.1934,0.2352,1.7415,0.2276,8.3245,170.8775,13.072,inf,111.1934
AsoMlp-run_6-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,81.3442,0.0813,0.00061011,81.4031,0.2365,0.0018,0.2268,0.0308,0.0023,0.0482,inf,111.2751,0.2365,1.751,0.2268,8.3665,171.0504,13.0786,inf,111.2751
AsoMlp-run_7-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,79.6843,0.0797,0.00053048,79.7464,0.2365,0.0018,0.2268,0.0308,0.0023,0.0482,inf,111.2753,0.2365,1.751,0.2268,8.3666,171.051,13.0786,inf,111.2753
AsoMlp-run_8-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,78.9132,0.0789,0.00063062,78.9692,0.2365,0.0018,0.2268,0.0308,0.0023,0.0482,inf,111.2726,0.2365,1.7506,0.2268,8.3655,171.0443,13.0784,inf,111.2726
AsoMlp-run_9-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,80.7099,0.0807,0.00055385,80.799,0.2454,0.0017,0.2438,0.0291,0.0023,0.0477,inf,110.0019,0.2454,1.5109,0.2438,7.9088,167.285,12.9339,inf,110.0019
