model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"WDO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",83.1536,0.0832,0.00064969,83.2213,0.1553,0.066,0.1497,0.3813,0.3744,0.6119,233.0789,123.0876,0.1553,0.6112,0.1497,8.5458,188.0555,13.7133,158.2196,63.1142
"WDO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",82.7374,0.0827,0.00056195,82.825,0.1549,0.0656,0.1524,0.376,0.3732,0.6109,235.2416,120.2649,0.1549,0.609,0.1524,8.4259,187.4412,13.6909,161.9227,62.5088
"WDO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",85.4491,0.0854,0.00054741,85.5184,0.1495,0.0656,0.1457,0.3792,0.3761,0.6133,207.3108,123.5956,0.1495,0.6203,0.1457,8.4994,188.9231,13.7449,161.3215,62.4443
"WDO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",83.8697,0.0839,0.00064039,83.9378,0.151,0.065,0.1361,0.3977,0.3804,0.6168,188.1652,140.2273,0.151,0.6252,0.1361,8.9131,191.0625,13.8225,154.2925,66.3154
"WDO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",84.2484,0.0842,0.00060558,84.3194,0.1492,0.0656,0.1454,0.3805,0.3763,0.6134,215.5168,125.258,0.1492,0.6195,0.1454,8.5269,188.9969,13.7476,162.9467,62.6817
"WDO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",84.718,0.0847,0.00059652,84.7889,0.1483,0.0656,0.1371,0.3913,0.3799,0.6164,223.8731,130.082,0.1483,0.6054,0.1371,8.7696,190.8257,13.814,153.3824,65.7658
"WDO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",85.8545,0.0859,0.00054955,85.9274,0.1492,0.0654,0.1453,0.3802,0.3763,0.6135,203.5204,127.2463,0.1492,0.6185,0.1453,8.5217,189.0187,13.7484,160.6437,62.6248
"WDO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",82.0482,0.082,0.00059032,82.1164,0.1406,0.0664,0.1389,0.3769,0.3791,0.6157,225.0277,121.452,0.1406,0.6344,0.1389,8.4464,190.43,13.7996,167.7621,61.9296
"WDO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",84.1108,0.0841,0.00060964,84.179,0.1458,0.0662,0.1408,0.3805,0.3783,0.6151,227.7752,122.4464,0.1458,0.6149,0.1408,8.5271,190.0036,13.7842,153.9618,63.241
"WDO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",83.6506,0.0837,0.00061107,83.7183,0.1543,0.0652,0.151,0.3792,0.3738,0.6114,235.0388,124.4048,0.1543,0.6059,0.151,8.4988,187.7481,13.7021,164.7102,62.7419
