model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",102.0658,0.1021,0.00078535,102.1977,0.1535,0.066,0.1486,0.3829,0.3749,0.6123,223.3715,125.0734,0.1535,0.6147,0.1486,8.5805,188.2809,13.7215,162.0208,63.4035
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",91.4651,0.0915,0.00065637,91.5355,0.1481,0.0664,0.1435,0.3818,0.3771,0.6141,244.1302,121.9524,0.1481,0.6115,0.1435,8.5577,189.4088,13.7626,163.3469,63.8346
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",91.2101,0.0912,0.00077367,91.2827,0.1511,0.066,0.1476,0.3811,0.3753,0.6127,227.4992,123.5132,0.1511,0.6241,0.1476,8.5413,188.5205,13.7303,165.6174,63.3142
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",91.2988,0.0913,0.00075865,91.3731,0.1544,0.0662,0.1493,0.3832,0.3746,0.612,251.4526,123.2289,0.1544,0.62,0.1493,8.5873,188.1277,13.716,164.613,63.758
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",90.4088,0.0904,0.00080228,90.4849,0.1525,0.066,0.149,0.3799,0.3747,0.6121,223.3899,123.6418,0.1525,0.6167,0.149,8.5143,188.2065,13.7188,163.5178,62.6266
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",91.4135,0.0914,0.00083709,91.4872,0.1536,0.0657,0.1495,0.3808,0.3745,0.6119,234.5628,122.9761,0.1536,0.6195,0.1495,8.5331,188.0891,13.7146,162.8306,63.7593
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",90.5062,0.0905,0.00064349,90.5791,0.151,0.0666,0.1463,0.3831,0.3759,0.6131,220.4515,124.0907,0.151,0.6182,0.1463,8.5854,188.7903,13.7401,164.9131,63.6046
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",90.6836,0.0907,0.00064182,90.7508,0.1551,0.0658,0.1508,0.3811,0.3739,0.6115,246.0176,122.2899,0.1551,0.6151,0.1508,8.5403,187.8072,13.7043,161.4279,63.7778
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",92.3312,0.0923,0.00065446,92.3995,0.1431,0.0671,0.1384,0.3827,0.3794,0.6159,245.5608,121.429,0.1431,0.6205,0.1384,8.5777,190.5398,13.8036,163.5763,63.7957
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",91.2629,0.0913,0.00063348,91.3327,0.1516,0.0658,0.1469,0.3821,0.3756,0.6129,231.8964,123.537,0.1516,0.6152,0.1469,8.5628,188.6565,13.7352,159.5077,64.2667
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",91.4585,0.0915,0.00068593,91.5265,0.1537,0.0662,0.1483,0.3832,0.375,0.6124,233.4039,124.1424,0.1537,0.6202,0.1483,8.588,188.3572,13.7243,164.9315,63.5451
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",89.9764,0.09,0.00066113,90.0469,0.1407,0.0672,0.136,0.382,0.3804,0.6168,240.9053,120.9671,0.1407,0.6246,0.136,8.5622,191.0711,13.8228,162.5545,63.7786
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",92.0355,0.092,0.00072312,92.1044,0.1387,0.0672,0.1337,0.384,0.3814,0.6176,252.7697,121.8378,0.1387,0.6159,0.1337,8.605,191.5798,13.8412,160.1975,64.3147
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",89.6621,0.0897,0.00051641,89.7308,0.1543,0.066,0.1494,0.3823,0.3745,0.612,239.3919,123.4565,0.1543,0.6126,0.1494,8.5678,188.1199,13.7157,162.3186,63.4589
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",95.371,0.0954,0.00063944,95.4315,0.1513,0.0666,0.1459,0.3812,0.3761,0.6133,222.3861,123.8646,0.1513,0.6221,0.1459,8.544,188.8943,13.7439,163.4846,62.7782
