model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"EO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50",82.1816,0.0822,0.00063396,82.2729,0.1609,0.0658,0.1573,0.3789,0.3711,0.6092,256.3095,120.443,0.1609,0.6058,0.1573,8.4907,186.3726,13.6518,168.6756,63.5815
"EO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50",81.6982,0.0817,0.00060153,81.7702,0.1573,0.0677,0.1501,0.3802,0.3742,0.6118,196.9416,128.8024,0.1573,0.649,0.1501,8.52,187.9682,13.7102,164.9178,61.1205
"EO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50",83.8731,0.0839,0.00061369,83.9439,0.1378,0.0696,0.1319,0.3828,0.3822,0.6183,214.1483,128.7169,0.1378,0.6716,0.1319,8.5791,191.9873,13.8559,169.2308,61.2793
"EO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50",82.5913,0.0826,0.00053906,82.6613,0.1512,0.0666,0.1476,0.3808,0.3753,0.6126,243.9091,120.6263,0.1512,0.6132,0.1476,8.5352,188.5189,13.7302,171.5991,63.5878
"EO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50",81.9162,0.0819,0.00059438,81.9901,0.162,0.0662,0.1582,0.3781,0.3706,0.6088,245.6955,119.8188,0.162,0.6196,0.1582,8.4747,186.1624,13.6441,172.5227,62.8572
"EO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50",81.7542,0.0818,0.00057912,81.8235,0.1629,0.0678,0.1566,0.3785,0.3714,0.6094,181.4067,127.8208,0.1629,0.6447,0.1566,8.4827,186.5297,13.6576,168.2038,60.7157
"EO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50",83.1505,0.0832,0.000525,83.2261,0.1537,0.0678,0.1472,0.3812,0.3755,0.6128,171.8537,129.1686,0.1537,0.6499,0.1472,8.5424,188.5924,13.7329,167.3457,61.033
"EO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50",83.109,0.0831,0.00053573,83.1784,0.1521,0.0668,0.1479,0.3788,0.3752,0.6125,220.1314,122.7313,0.1521,0.6603,0.1479,8.4896,188.4511,13.7278,166.0235,62.43
"EO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50",82.9806,0.083,0.0009234,83.0501,0.1561,0.0674,0.1508,0.3777,0.3739,0.6115,196.441,127.2717,0.1561,0.6532,0.1508,8.4641,187.8078,13.7043,165.2279,61.1249
"EO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50",84.5462,0.0845,0.00055647,84.6171,0.1489,0.0673,0.1447,0.3776,0.3766,0.6137,252.1744,118.0006,0.1489,0.6533,0.1447,8.4636,189.1433,13.7529,167.0572,63.0811
"EO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50",85.0464,0.085,0.00054169,85.115,0.165,0.0659,0.1607,0.3742,0.3696,0.6079,231.5004,122.5791,0.165,0.6271,0.1607,8.387,185.6191,13.6242,156.3646,60.6616
"EO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50",84.0744,0.0841,0.00052047,84.1427,0.1424,0.0672,0.1383,0.3801,0.3794,0.616,248.5821,118.2864,0.1424,0.6276,0.1383,8.5175,190.5566,13.8042,165.4727,63.3958
"EO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50",83.8301,0.0838,0.00053215,83.8996,0.1428,0.0668,0.1387,0.3812,0.3792,0.6158,247.8725,120.9292,0.1428,0.646,0.1387,8.5438,190.4757,13.8013,164.6615,64.1926
"EO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50",83.0891,0.0831,0.00052094,83.1602,0.1478,0.069,0.1415,0.3811,0.378,0.6148,190.1345,126.1708,0.1478,0.6537,0.1415,8.5417,189.87,13.7793,164.7376,61.1873
"EO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50",81.7114,0.0817,0.000494,81.7782,0.1496,0.0691,0.1421,0.3824,0.3777,0.6146,176.025,126.626,0.1496,0.6571,0.1421,8.5691,189.7248,13.7741,165.7053,61.5961
