model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"DE_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100-wf_0.8-cr_0.9",5111.0632,5.1111,0.01676416,5111.2565,0.1777,0.0659,0.1775,0.3604,0.3621,0.6018,217.2299,114.3947,0.1777,0.6196,0.1775,8.0764,181.8901,13.4867,167.7974,57.5492
"DE_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100-wf_0.8-cr_0.9",5229.154,5.2292,0.0162878,5229.429,0.1703,0.0665,0.1701,0.3587,0.3654,0.6045,249.1852,107.1457,0.1703,0.6326,0.1701,8.0387,183.5403,13.5477,172.0326,57.9407
"DE_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100-wf_0.8-cr_0.9",5272.8596,5.2729,0.01682568,5273.1729,0.1487,0.0677,0.1284,0.4,0.3838,0.6195,180.7212,139.6631,0.1487,0.6503,0.1284,8.964,192.7488,13.8834,151.8465,65.0665
"DE_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100-wf_0.8-cr_0.9",5270.8419,5.2708,0.0174799,5271.184,0.1638,0.0658,0.1638,0.3607,0.3682,0.6068,212.2607,114.657,0.1638,0.6324,0.1638,8.0833,184.9248,13.5987,168.0594,58.2357
"DE_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100-wf_0.8-cr_0.9",5291.9063,5.2919,0.01610613,5292.2984,0.121,0.0719,0.0998,0.4033,0.3964,0.6296,232.2203,129.8087,0.121,0.6867,0.0998,9.039,199.0903,14.1099,159.1801,66.6205
"DE_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100-wf_0.8-cr_0.9",5336.4998,5.3365,0.0188086,5336.9768,0.1381,0.068,0.1336,0.3792,0.3815,0.6176,259.1776,117.497,0.1381,0.6381,0.1336,8.499,191.5983,13.8419,158.6109,63.8417
"DE_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100-wf_0.8-cr_0.9",5369.29,5.3693,0.01798487,5369.7545,0.1245,0.0707,0.1216,0.378,0.3868,0.6219,212.7304,117.2831,0.1245,0.6663,0.1216,8.4722,194.2582,13.9377,170.0805,60.0687
"DE_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100-wf_0.8-cr_0.9",5401.5601,5.4016,0.0171814,5402.0641,0.1675,0.0648,0.141,0.4076,0.3782,0.615,185.637,146.0352,0.1675,0.6305,0.141,9.1354,189.9603,13.7826,153.6074,67.7885
"DE_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100-wf_0.8-cr_0.9",5442.0257,5.442,0.0186646,5442.5743,0.1356,0.0686,0.1246,0.3914,0.3854,0.6208,198.5842,130.1917,0.1356,0.659,0.1246,8.7711,193.5975,13.9139,161.3364,63.922
"DE_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100-wf_0.8-cr_0.9",5471.8027,5.4718,0.02790475,5472.4085,0.1581,0.0667,0.1486,0.3843,0.3749,0.6123,167.5814,133.2614,0.1581,0.6404,0.1486,8.6133,188.294,13.722,155.3319,62.0052
"DE_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100-wf_0.8-cr_0.9",5590.8327,5.5908,0.02042055,5591.4758,0.1392,0.0687,0.1297,0.3872,0.3832,0.619,221.5844,125.8657,0.1392,0.6531,0.1297,8.6775,192.4603,13.873,162.8021,62.976
"DE_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100-wf_0.8-cr_0.9",6469.9468,6.4699,0.0207088,6470.6706,0.1616,0.0658,0.1569,0.3747,0.3712,0.6093,188.5861,125.2132,0.1616,0.6244,0.1569,8.3973,186.4471,13.6546,155.5187,60.4371
"DE_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100-wf_0.8-cr_0.9",6506.2734,6.5063,0.02128768,6507.0531,0.1519,0.0683,0.1466,0.3805,0.3757,0.613,190.2205,125.0048,0.1519,0.6392,0.1466,8.5266,188.7257,13.7377,158.3166,60.5188
"DE_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100-wf_0.8-cr_0.9",6540.7813,6.5408,0.01917386,6541.582,0.1619,0.0663,0.1568,0.3786,0.3713,0.6093,203.3867,125.3157,0.1619,0.6223,0.1568,8.4845,186.4707,13.6554,157.6762,61.01
"DE_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100-wf_0.8-cr_0.9",6006.9619,6.007,0.01478171,6007.822,0.1329,0.0704,0.1238,0.3851,0.3858,0.6211,231.3952,122.5655,0.1329,0.6693,0.1238,8.6308,193.7636,13.9199,160.5685,61.4294
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,ev,msle,r2,mae,mse,rmse,mape,smape
min,,,,,,,,,,,,,0.121,0.6196,0.0998,8.0387,181.8901,13.4867,151.8465,57.5492
