model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"GRU-1HL-Gru1HL-run_0-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",217.9585,0.218,0.36305213,218.436,0.275,0.0017,0.2597,0.026,0.0022,0.0472,inf,107.9605,0.275,1.1628,0.2597,7.0618,163.7692,12.7972,inf,107.9605
"GRU-1HL-Gru1HL-run_1-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",215.0089,0.215,0.32904315,215.3937,0.2748,0.0017,0.2745,0.0277,0.0022,0.0467,inf,108.7489,0.2748,1.3669,0.2745,7.5038,160.4877,12.6684,inf,108.7489
"GRU-1HL-Gru1HL-run_2-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",213.4527,0.2135,0.37472844,213.8848,0.2753,0.0017,0.2749,0.0284,0.0022,0.0467,inf,109.2032,0.2753,1.4548,0.2749,7.6953,160.4141,12.6655,inf,109.2032
"GRU-1HL-Gru1HL-run_3-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",223.7352,0.2237,0.36002779,224.1491,0.2753,0.0017,0.2736,0.0287,0.0022,0.0467,inf,109.445,0.2753,1.4976,0.2736,7.7991,160.6856,12.6762,inf,109.445
"GRU-1HL-Gru1HL-run_4-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",221.7057,0.2217,0.34985828,222.1168,0.275,0.0017,0.2688,0.0296,0.0022,0.0469,inf,110.0956,0.275,1.5999,0.2688,8.0328,161.7529,12.7182,inf,110.0956
"GRU-1HL-Gru1HL-run_5-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",220.6048,0.2206,0.34690213,221.0057,0.2751,0.002,0.183,0.0359,0.0025,0.0495,inf,114.9792,0.2751,2.1936,0.183,9.7385,180.7406,13.444,inf,114.9792
"GRU-1HL-Gru1HL-run_6-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",212.8361,0.2128,0.35716319,213.2476,0.2752,0.0017,0.2694,0.0267,0.0022,0.0468,inf,108.1359,0.2752,1.236,0.2694,7.2328,161.6165,12.7128,inf,108.1359
"GRU-1HL-Gru1HL-run_7-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",217.0974,0.2171,0.36973882,217.5278,0.2752,0.0017,0.2728,0.0289,0.0022,0.0467,inf,109.6033,0.2752,1.5269,0.2728,7.8539,160.8739,12.6836,inf,109.6033
"GRU-1HL-Gru1HL-run_8-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",207.8953,0.2079,0.31732011,208.264,0.2751,0.0017,0.2748,0.0283,0.0022,0.0467,inf,109.1541,0.2751,1.4437,0.2748,7.671,160.427,12.666,inf,109.1541
"GRU-1HL-Gru1HL-run_9-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",222.75,0.2228,0.32368684,223.1303,0.2751,0.0017,0.2736,0.0273,0.0022,0.0467,inf,108.4705,0.2751,1.3158,0.2736,7.3955,160.6836,12.6761,inf,108.4705
