model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"MLNN1HL-run_0-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse",113.4363,0.1134,0.77330542,114.4217,0.2751,0.0017,0.2749,0.0275,0.0022,0.0467,inf,108.436,0.2751,1.2998,0.2749,7.4583,160.4046,12.6651,inf,108.436
"MLNN1HL-run_1-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse",116.3076,0.1163,0.17776489,116.6741,0.2755,0.0017,0.2732,0.0269,0.0022,0.0467,inf,108.2725,0.2755,1.2387,0.2732,7.3097,160.7769,12.6798,inf,108.2725
"MLNN1HL-run_2-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse",109.6429,0.1096,0.20898366,110.0606,0.2728,0.0017,0.272,0.0273,0.0022,0.0468,inf,108.3075,0.2728,1.291,0.272,7.4003,161.0453,12.6904,inf,108.3075
"MLNN1HL-run_3-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse",114.505,0.1145,0.1842494,114.8786,0.2751,0.0018,0.2527,0.0312,0.0022,0.0474,inf,111.1663,0.2751,1.7546,0.2527,8.4603,165.3181,12.8576,inf,111.1663
"MLNN1HL-run_4-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse",113.2637,0.1133,0.18073249,113.6506,0.2778,0.0017,0.2771,0.0273,0.0022,0.0466,inf,108.286,0.2778,1.2823,0.2771,7.3972,159.9118,12.6456,inf,108.286
"MLNN1HL-run_5-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse",116.5301,0.1165,0.23335838,116.8915,0.278,0.0017,0.2596,0.0307,0.0022,0.0472,inf,110.733,0.278,1.6851,0.2596,8.329,163.7872,12.7979,inf,110.733
"MLNN1HL-run_6-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse",121.0989,0.1211,0.2057457,121.4935,0.2778,0.0017,0.276,0.027,0.0022,0.0466,inf,108.1777,0.2778,1.2589,0.276,7.3346,160.1528,12.6551,inf,108.1777
"MLNN1HL-run_7-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse",109.5492,0.1095,0.18865275,109.9336,0.2782,0.0017,0.2613,0.0306,0.0022,0.0471,inf,110.7449,0.2782,1.6942,0.2613,8.311,163.4013,12.7829,inf,110.7449
"MLNN1HL-run_8-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse",120.1164,0.1201,0.19025111,120.5646,0.2755,0.0017,0.2739,0.0271,0.0022,0.0467,inf,108.2069,0.2755,1.2724,0.2739,7.346,160.6212,12.6736,inf,108.2069
"MLNN1HL-run_9-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse",110.4982,0.1105,0.2450738,110.9618,0.2785,0.0017,0.2687,0.0299,0.0022,0.0469,inf,110.2887,0.2785,1.6266,0.2687,8.1199,161.7845,12.7195,inf,110.2887
