model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"RNN-1HL-Rnn1HL-run_0-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",176.9349,0.1769,0.34456062,177.4104,0.2712,0.0017,0.2529,0.0311,0.0022,0.0474,inf,111.2039,0.2712,1.7655,0.2529,8.4308,165.2727,12.8558,inf,111.2039
"RNN-1HL-Rnn1HL-run_1-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",179.4758,0.1795,0.30605483,179.8357,0.2727,0.0017,0.2718,0.0286,0.0022,0.0468,inf,109.3944,0.2727,1.4707,0.2718,7.7523,161.0856,12.6919,inf,109.3944
"RNN-1HL-Rnn1HL-run_2-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",174.4863,0.1745,0.32775998,174.9195,0.2731,0.0017,0.2699,0.0292,0.0022,0.0468,inf,109.7873,0.2731,1.5456,0.2699,7.9107,161.5194,12.709,inf,109.7873
"RNN-1HL-Rnn1HL-run_3-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",176.6909,0.1767,0.32909942,177.0799,0.2701,0.0017,0.2646,0.0268,0.0022,0.047,inf,108.3165,0.2701,1.2554,0.2646,7.2714,162.6897,12.755,inf,108.3165
"RNN-1HL-Rnn1HL-run_4-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",186.2541,0.1863,0.32333946,186.6372,0.2727,0.0018,0.2458,0.0317,0.0023,0.0476,inf,111.7108,0.2727,1.8235,0.2458,8.6134,166.8511,12.9171,inf,111.7108
"RNN-1HL-Rnn1HL-run_5-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",179.956,0.18,0.32564616,180.3404,0.2718,0.0018,0.2398,0.0322,0.0023,0.0478,inf,112.051,0.2718,1.8641,0.2398,8.7271,168.1719,12.9681,inf,112.051
"RNN-1HL-Rnn1HL-run_6-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",178.1741,0.1782,0.32425332,178.5586,0.2726,0.0017,0.2724,0.0277,0.0022,0.0468,inf,108.719,0.2726,1.3565,0.2724,7.5118,160.9525,12.6867,inf,108.719
"RNN-1HL-Rnn1HL-run_7-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",182.1781,0.1822,0.35929346,182.5932,0.272,0.0017,0.2606,0.0303,0.0022,0.0471,inf,110.622,0.272,1.672,0.2606,8.2218,163.5683,12.7894,inf,110.622
"RNN-1HL-Rnn1HL-run_8-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",176.6774,0.1767,0.32615137,177.0643,0.2726,0.0017,0.2602,0.0304,0.0022,0.0471,inf,110.6816,0.2726,1.6806,0.2602,8.2471,163.6575,12.7929,inf,110.6816
"RNN-1HL-Rnn1HL-run_9-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",175.7089,0.1757,0.34331322,176.106,0.2709,0.0017,0.2694,0.0288,0.0022,0.0468,inf,109.5944,0.2709,1.5036,0.2694,7.8177,161.6219,12.7131,inf,109.5944
