model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
GaMlp-run_0-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,76.6416,0.0766,0.00088024,76.7151,0.2758,0.0017,0.2734,0.0287,0.0022,0.0467,inf,109.2421,0.2758,1.4399,0.2734,7.7833,160.7271,12.6778,inf,109.2421
GaMlp-run_1-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,78.1563,0.0782,0.00086045,78.2126,0.2786,0.0017,0.2738,0.0292,0.0022,0.0467,inf,109.7156,0.2786,1.5368,0.2738,7.9252,160.6377,12.6743,inf,109.7156
GaMlp-run_2-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,73.7117,0.0737,0.00052857,73.7651,0.2764,0.0017,0.2755,0.0285,0.0022,0.0467,inf,109.3256,0.2764,1.4752,0.2755,7.7472,160.2678,12.6597,inf,109.3256
GaMlp-run_3-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,75.928,0.0759,0.00059628,75.9896,0.2787,0.0017,0.2738,0.0291,0.0022,0.0467,inf,109.5566,0.2787,1.4976,0.2738,7.9051,160.6543,12.6749,inf,109.5566
GaMlp-run_4-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,74.9479,0.0749,0.00048065,75.0033,0.2764,0.0017,0.2729,0.0289,0.0022,0.0467,inf,109.4048,0.2764,1.466,0.2729,7.8434,160.8553,12.6829,inf,109.4048
GaMlp-run_5-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,74.2172,0.0742,0.0005126,74.2673,0.2774,0.0017,0.272,0.0293,0.0022,0.0468,inf,109.7174,0.2774,1.5308,0.272,7.9419,161.0406,12.6902,inf,109.7174
GaMlp-run_6-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,77.6197,0.0776,0.0008018,77.6727,0.277,0.0017,0.2739,0.0291,0.0022,0.0467,inf,109.7283,0.277,1.5488,0.2739,7.8843,160.6261,12.6738,inf,109.7283
GaMlp-run_7-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,86.1722,0.0862,0.00043845,86.224,0.2766,0.0017,0.2705,0.0293,0.0022,0.0468,inf,109.6549,0.2766,1.5135,0.2705,7.9459,161.3718,12.7032,inf,109.6549
GaMlp-run_8-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,95.2759,0.0953,0.00072837,95.3303,0.2756,0.0017,0.2727,0.0288,0.0022,0.0467,inf,109.307,0.2756,1.4528,0.2727,7.8094,160.9008,12.6847,inf,109.307
GaMlp-run_9-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,117.9601,0.118,0.00081825,118.0483,0.2748,0.0017,0.2713,0.0289,0.0022,0.0468,inf,109.3558,0.2748,1.457,0.2713,7.8321,161.1977,12.6964,inf,109.3558
