model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
PsoMlp-run_0-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,36.1136,0.0361,0.00031376,36.1209,0.13,0.0042,0.0804,0.0521,0.0056,0.0746,inf,74.9611,0.13,0.7509,0.0804,5.5395,63.1138,7.9444,inf,74.9611
PsoMlp-run_1-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,37.2494,0.0372,0.00038147,37.2563,0.1778,0.004,0.1265,0.0509,0.0053,0.0728,inf,74.2075,0.1778,0.761,0.1265,5.4217,59.949,7.7427,inf,74.2075
PsoMlp-run_2-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,35.746,0.0357,0.00024438,35.7532,0.1102,0.0043,0.0583,0.0514,0.0057,0.0755,inf,73.8299,0.1102,0.7098,0.0583,5.4701,64.6287,8.0392,inf,73.8299
PsoMlp-run_3-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,35.6172,0.0356,0.00024462,35.6238,0.1537,0.0042,0.071,0.0538,0.0056,0.075,inf,75.9723,0.1537,0.7984,0.071,5.721,63.7592,7.9849,inf,75.9723
PsoMlp-run_4-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,34.7422,0.0347,0.00042129,34.7493,0.1219,0.0043,0.0749,0.0514,0.0056,0.0749,inf,74.2086,0.1219,0.7241,0.0749,5.4675,63.4866,7.9678,inf,74.2086
PsoMlp-run_5-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,36.7485,0.0367,0.0003612,36.7555,0.0817,0.0044,0.0302,0.0524,0.0059,0.0767,inf,74.8338,0.0817,0.7225,0.0302,5.5774,66.5578,8.1583,inf,74.8338
PsoMlp-run_6-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,36.0354,0.036,0.00027251,36.0422,0.1625,0.0042,0.0896,0.053,0.0055,0.0743,inf,75.6333,0.1625,0.7898,0.0896,5.6359,62.4831,7.9046,inf,75.6333
PsoMlp-run_7-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,37.494,0.0375,0.00026441,37.5006,0.1464,0.0042,0.0982,0.05,0.0055,0.0739,inf,73.3293,0.1464,0.7124,0.0982,5.3224,61.8891,7.867,inf,73.3293
PsoMlp-run_8-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,35.7623,0.0358,0.00029564,35.7855,0.1659,0.0042,0.0907,0.0536,0.0055,0.0742,inf,76.7204,0.1659,0.8016,0.0907,5.7019,62.4074,7.8998,inf,76.7204
PsoMlp-run_9-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,31.7465,0.0317,0.00023174,31.7533,0.1245,0.0042,0.0797,0.0519,0.0056,0.0747,inf,74.6672,0.1245,0.7427,0.0797,5.5234,63.1577,7.9472,inf,74.6672
