model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",117.6081,0.1176,0.0007472,117.6751,0.1377,0.0677,0.1352,0.3805,0.3808,0.6171,241.7488,120.0234,0.1377,0.6242,0.1352,8.5273,191.2518,13.8294,169.3178,62.2621
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",118.5865,0.1186,0.00058031,118.6686,0.1532,0.0662,0.1451,0.3898,0.3764,0.6135,212.0416,130.1535,0.1532,0.615,0.1451,8.735,189.0734,13.7504,156.8726,64.7538
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",117.6304,0.1176,0.00053644,117.6999,0.156,0.0665,0.1535,0.374,0.3727,0.6105,220.2404,119.6414,0.156,0.6467,0.1535,8.382,187.2125,13.6826,163.9355,61.5304
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",118.5195,0.1185,0.00056076,118.5864,0.1553,0.0663,0.1532,0.3741,0.3729,0.6106,220.3017,118.1128,0.1553,0.6208,0.1532,8.3832,187.2821,13.6851,165.1951,62.0378
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",117.6639,0.1177,0.00051761,117.7319,0.1531,0.0662,0.1467,0.3849,0.3757,0.613,223.0026,126.9791,0.1531,0.616,0.1467,8.6268,188.7113,13.7372,164.1058,63.3409
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",117.3161,0.1173,0.00051689,117.3831,0.1307,0.0682,0.1257,0.3847,0.385,0.6205,245.2181,122.7217,0.1307,0.6348,0.1257,8.6225,193.3589,13.9054,162.9062,64.2433
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",117.8611,0.1179,0.00054216,117.927,0.1479,0.0663,0.1439,0.3812,0.3769,0.614,228.1085,122.5331,0.1479,0.6375,0.1439,8.5433,189.3236,13.7595,166.9065,63.8737
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",118.3364,0.1183,0.00053024,118.4021,0.1564,0.0662,0.1523,0.3786,0.3732,0.6109,223.2717,122.4891,0.1564,0.637,0.1523,8.4857,187.4693,13.6919,166.6842,62.279
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",118.7043,0.1187,0.00083327,118.7713,0.1216,0.0687,0.1205,0.3749,0.3872,0.6223,220.8302,115.3565,0.1216,0.647,0.1205,8.4028,194.5008,13.9464,160.8416,62.5785
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",120.7338,0.1207,0.00066686,120.7979,0.1562,0.0663,0.15,0.3755,0.3743,0.6118,238.9435,124.3877,0.1562,0.6353,0.15,8.4154,187.9725,13.7103,157.7216,60.4507
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",162.0543,0.1621,0.0008707,162.1177,0.1341,0.0688,0.1299,0.3826,0.3831,0.619,244.6685,120.3663,0.1341,0.6608,0.1299,8.5751,192.4219,13.8716,168.3998,63.0732
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",160.34,0.1603,0.00085711,160.4533,0.1619,0.0653,0.16,0.374,0.3698,0.6082,247.0587,119.0195,0.1619,0.6091,0.16,8.3814,185.7607,13.6294,167.2187,62.0714
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",214.81,0.2148,0.00084305,214.9194,0.1513,0.0675,0.1464,0.3795,0.3758,0.6131,214.8813,122.9294,0.1513,0.6285,0.1464,8.5056,188.7683,13.7393,161.8574,62.0992
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",205.2546,0.2053,0.00095177,205.3673,0.1551,0.067,0.1491,0.3827,0.3747,0.6121,182.5188,126.5877,0.1551,0.6391,0.1491,8.5764,188.1766,13.7177,164.2854,61.8049
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",212.8471,0.2128,0.00092816,212.9723,0.168,0.0653,0.1669,0.3671,0.3668,0.6057,214.6447,115.9827,0.168,0.6051,0.1669,8.2273,184.25,13.5739,179.4227,59.8781
