1.742571428999999839e+01,8.281156566616008519e+00,1.637359392381357859e-01,7.781161367893218994e-02
5.038571429000000101e+00,1.359736877679273270e+01,4.734355284472824277e-02,1.277639418840408325e-01
3.202857143000000129e+00,7.954309434808950030e+00,3.009476764207163341e-02,7.474048435688018799e-02
2.665714286000000044e+00,1.129110227014759360e+01,2.504765228528985435e-02,1.060937419533729553e-01
1.028571429000000093e+00,6.741243502721365743e+00,9.664688987668840214e-03,6.334224343299865723e-02
1.043285713999999942e+01,6.168536280966165464e+00,9.802947726139903117e-02,5.796095728874206543e-02
7.830000000000000071e+00,9.971739656220137249e+00,7.357244488797384796e-02,9.369671344757080078e-02
2.951428571000000112e+00,9.705781084345955989e+00,2.773228810736767802e-02,9.119770675897598267e-02
2.129999999999999893e+00,8.479593690984371435e+00,2.001396010362506764e-02,7.967617362737655640e-02
2.072857143000000235e+00,7.939202468396557855e+00,1.947703293920950707e-02,7.459853589534759521e-02
4.814285710000000273e-01,7.618475196277239903e+00,4.523611367483206490e-03,7.158491015434265137e-02
3.512857143000000626e+00,6.750056164106382539e+00,3.300759751630814864e-02,6.342504918575286865e-02
1.925714285999999609e+00,7.810499868547291946e+00,1.809444548872527272e-02,7.338921725749969482e-02
4.292857142999999986e+00,8.889511693525625091e+00,4.033665332890323807e-02,8.352785557508468628e-02
5.587142857000000795e+00,8.105569402939746482e+00,5.249805363063465152e-02,7.616175711154937744e-02
5.415714286000000044e+00,8.969419553078891383e+00,5.088727213738795246e-02,8.427868783473968506e-02
2.717142856999999800e+00,8.660608483523368761e+00,2.553088673044499185e-02,8.137702941894531250e-02
3.014285713999999672e+00,7.604223804962421340e+00,2.832290799104366166e-02,7.145100086927413940e-02
5.817142857000000333e+00,7.679217063538152033e+00,5.465918547281012341e-02,7.215565443038940430e-02
8.782857142999999311e+00,1.017194422905234852e+01,8.252570537832884523e-02,9.557788074016571045e-02
3.859999999999999876e+00,9.982498176075445429e+00,3.626943004694496014e-02,9.379780292510986328e-02
4.144285713999999565e+00,8.003203291775196959e+00,3.894064269390578453e-02,7.519990205764770508e-02
7.454285714000000063e+00,8.607320982798405851e+00,7.004214877043113407e-02,8.087632805109024048e-02
3.898571428999999977e+00,8.488753657181934642e+00,3.663185588785848601e-02,7.976224273443222046e-02
4.497142857000000049e+00,7.063053128879783316e+00,4.225616794380303298e-02,6.636603921651840210e-02
3.997142856999999605e+00,7.794343058363641497e+00,3.755805524342156060e-02,7.323740422725677490e-02
1.108571429000000030e+01,7.519698694442360498e+00,1.041638701972987385e-01,7.065678387880325317e-02
1.395857142999999922e+01,1.133730253248320352e+01,1.311578834289299222e-01,1.065278500318527222e-01
3.322857143000000235e+00,1.141913801303943643e+01,3.122231469016318803e-02,1.072967946529388428e-01
1.822857143000000235e+00,9.199610486860997582e+00,1.712797658901877088e-02,8.644161373376846313e-02
6.148571428999999533e+00,7.540525882128057411e+00,5.777336303957510827e-02,7.085248082876205444e-02
6.592857142999999809e+00,9.258019544170972281e+00,6.194797175065800549e-02,8.699043840169906616e-02
9.705714286000000968e+00,8.984496388023528013e+00,9.119707910666098594e-02,8.442035317420959473e-02
9.877142857000000831e+00,1.007938828944218201e+01,9.280786059990768500e-02,9.470820426940917969e-02
7.700000000000001066e+00,1.057931770843501518e+01,7.235093558587467333e-02,9.940565377473831177e-02
6.642857142999999631e+00,1.005830498428056607e+01,6.241778302069615758e-02,9.451010078191757202e-02
4.784285714000000134e+00,8.953728987712082699e+00,4.495422695039407585e-02,8.413125574588775635e-02
9.247142857000000049e+00,7.631165301802324663e+00,8.688823859742701716e-02,7.170414924621582031e-02
1.145285714000000077e+01,1.072020848699123441e+01,1.076136271701772507e-01,1.007294952869415283e-01
5.652857142999999418e+00,1.133880196947070296e+01,5.311551987394083629e-02,1.065419390797615051e-01
8.521428570999999508e+00,9.283476669757256161e+00,8.006926358961727330e-02,8.722963929176330566e-02
3.523428571000000176e+01,9.973923394699022893e+00,3.310692903660408248e-01,9.371723234653472900e-02
8.371428571000000929e+00,2.774213751415979701e+01,7.865982977950283783e-02,2.606713771820068359e-01
8.937142857000001328e+00,1.073490947152229502e+01,8.397540872319052274e-02,1.008676290512084961e-01
5.599999999999999645e+00,9.846529927830381723e+00,5.261886224427247960e-02,9.252021461725234985e-02
4.210714286000000328e+01,8.342647755903989548e+00,3.956482052946860284e-01,7.838939875364303589e-02
4.320857142999999922e+01,2.237732483236075964e+01,4.059974764012460047e-01,2.102623879909515381e-01
2.789857143000000050e+01,3.042101530159851919e+01,2.621412655155653804e-01,2.858427166938781738e-01
1.548571429000000110e+00,1.574843522943140961e+01,1.455072619606556997e-02,1.479758471250534058e-01
7.801428571000001533e+00,6.401072711633001511e+00,7.330398130106796639e-02,6.014592200517654419e-02
1.019714285999999959e+01,1.169988162038104740e+01,9.581465275634049039e-02,1.099347248673439026e-01
1.337714285999999930e+01,9.923124911797307490e+00,1.256946495307666445e-01,9.323991835117340088e-02
2.328571429000000137e+00,1.060335151863654879e+01,2.187978200866066633e-02,9.963148087263107300e-02
1.801428570999999978e+00,6.480599170239156770e+00,1.692662889649029084e-02,6.089317053556442261e-02
5.217142856999999800e+00,6.575489109200304050e+00,4.902145023235235377e-02,6.178477779030799866e-02
1.018428570999999927e+01,9.520933251935161934e+00,9.569384407692906047e-02,8.946083486080169678e-02
9.728571429999999243e-01,1.055039387819016916e+01,9.141184998370266782e-03,9.913387894630432129e-02
5.899999999999999689e-01,6.208076695994527050e+00,5.543772986450136615e-03,5.833248794078826904e-02
0.000000000000000000e+00,6.438634361456549549e+00,0.000000000000000000e+00,6.049885973334312439e-02
8.257142859999999640e-01,6.245003602661811648e+00,7.758597547886037643e-03,5.867946147918701172e-02
1.571428569999999969e-01,6.265277322860848486e+00,1.476549704491858907e-03,5.886995792388916016e-02
7.271428570000000313e-01,6.557166401538412792e+00,6.832398182926737069e-03,6.161261349916458130e-02
1.150285713999999970e+01,6.496682237620142963e+00,1.080834384402153819e-01,6.104429066181182861e-02
3.584285713999999956e+00,1.063519810125364451e+01,3.367875646947854351e-02,9.993071854114532471e-02
2.265714286000000133e+00,7.524042383399272005e+00,2.128916212498467922e-02,7.069759815931320190e-02
3.342857140000000116e-01,7.472259077261980131e+00,3.141023916998976918e-03,7.021103054285049438e-02
5.695714286000000293e+00,6.382348779689950291e+00,5.351821524960157644e-02,5.996998772025108337e-02
6.077142857000000120e+00,8.416988430322813741e+00,5.710220407700848655e-02,7.908792048692703247e-02
7.511428571000000609e+00,8.742758758624306736e+00,7.057907593484670505e-02,8.214893192052841187e-02
4.555714286000000612e+00,9.750389136490715813e+00,4.280651829273182662e-02,9.161685407161712646e-02
3.408571428999999764e+00,7.763701734456751602e+00,3.202770544148464404e-02,7.294949144124984741e-02
1.732714285999999859e+01,7.579107640721788997e+00,1.628097398637802506e-01,7.121500372886657715e-02
2.415714286000000044e+00,1.304644105569096446e+01,2.269859593509911816e-02,1.225873008370399475e-01
