model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"PSO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",262.3317,0.2623,0.00172734,262.543,0.2054,0.004,0.1361,0.0505,0.0052,0.0721,inf,74.3476,0.2054,0.7594,0.1361,5.3755,58.8653,7.6724,inf,74.3476
"PSO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",386.0716,0.3861,0.00271511,386.3788,0.1851,0.0041,0.1065,0.0524,0.0054,0.0733,inf,75.5336,0.1851,0.7955,0.1065,5.581,60.8831,7.8028,inf,75.5336
"PSO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",387.1392,0.3871,0.00205779,387.4275,0.2306,0.0039,0.1578,0.0511,0.0051,0.0712,inf,74.9731,0.2306,0.7882,0.1578,5.442,57.3882,7.5755,inf,74.9731
"PSO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",388.2021,0.3882,0.00229645,388.5243,0.2103,0.004,0.1308,0.0513,0.0052,0.0723,inf,74.7253,0.2103,0.7937,0.1308,5.4587,59.2232,7.6957,inf,74.7253
"PSO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",390.0659,0.3901,0.00190878,390.4234,0.1879,0.004,0.1299,0.0518,0.0052,0.0723,inf,75.5277,0.1879,0.7623,0.1299,5.5122,59.2877,7.6998,inf,75.5277
"PSO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",392.4644,0.3925,0.00253344,392.9388,0.2159,0.0039,0.1486,0.0514,0.0051,0.0716,inf,75.1488,0.2159,0.7752,0.1486,5.4663,58.011,7.6165,inf,75.1488
"PSO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",394.0973,0.3941,0.00232196,394.5407,0.165,0.004,0.1245,0.0514,0.0053,0.0726,inf,73.9177,0.165,0.7254,0.1245,5.4688,59.6507,7.7234,inf,73.9177
"PSO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",392.5019,0.3925,0.00237584,392.9806,0.1972,0.0041,0.1205,0.0523,0.0053,0.0727,inf,75.7404,0.1972,0.789,0.1205,5.565,59.9239,7.741,inf,75.7404
"PSO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",391.402,0.3914,0.00230074,391.9269,0.2304,0.0039,0.1517,0.051,0.0051,0.0714,inf,74.8637,0.2304,0.7779,0.1517,5.4246,57.7976,7.6025,inf,74.8637
"PSO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",398.7491,0.3987,0.00343966,399.3326,0.2443,0.0038,0.1801,0.0497,0.0049,0.0702,inf,74.263,0.2443,0.7483,0.1801,5.2865,55.864,7.4742,inf,74.263
