model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",309.7119,0.3097,0.00164104,309.8925,0.2295,0.0042,0.0959,0.0559,0.0054,0.0737,inf,78.9175,0.2295,0.9072,0.0959,5.9463,61.605,7.8489,inf,78.9175
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",435.7053,0.4357,0.0024097,435.9531,0.2138,0.004,0.1282,0.0523,0.0052,0.0724,inf,75.7161,0.2138,0.8374,0.1282,5.5626,59.399,7.7071,inf,75.7161
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",437.6247,0.4376,0.00235486,437.9614,0.2254,0.0037,0.1812,0.0479,0.0049,0.0702,inf,72.1435,0.2254,0.7131,0.1812,5.0936,55.7891,7.4692,inf,72.1435
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",438.9014,0.4389,0.00234127,439.2169,0.2412,0.0037,0.1891,0.0492,0.0049,0.0698,inf,73.683,0.2412,0.754,0.1891,5.2409,55.2491,7.433,inf,73.683
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",440.2058,0.4402,0.00222278,440.5619,0.2257,0.0045,0.0486,0.0574,0.0057,0.0757,inf,79.7805,0.2257,0.9317,0.0486,6.1092,64.8277,8.0516,inf,79.7805
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",441.7596,0.4418,0.00225544,442.1569,0.2085,0.0039,0.1437,0.0511,0.0052,0.0718,inf,75.0162,0.2085,0.7925,0.1437,5.4409,58.3463,7.6385,inf,75.0162
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",442.8697,0.4429,0.00235152,443.3075,0.1705,0.0043,0.0676,0.0543,0.0056,0.0749,inf,77.0999,0.1705,0.8532,0.0676,5.78,63.5341,7.9708,inf,77.0999
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",445.3087,0.4453,0.00225163,445.7891,0.194,0.0042,0.0968,0.0539,0.0054,0.0737,inf,77.0484,0.194,0.8478,0.0968,5.7358,61.5394,7.8447,inf,77.0484
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",446.7404,0.4467,0.00235462,447.2675,0.1829,0.0041,0.1005,0.0528,0.0054,0.0736,inf,76.0856,0.1829,0.8327,0.1005,5.6237,61.2877,7.8286,inf,76.0856
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",366.1789,0.3662,0.00198269,366.6448,0.1748,0.0044,0.0507,0.0541,0.0057,0.0756,inf,76.6499,0.1748,0.8389,0.0507,5.7568,64.6823,8.0425,inf,76.6499
