model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"NRO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",230.278,0.2303,0.00031757,230.2919,0.1924,0.0041,0.1104,0.052,0.0054,0.0732,inf,75.2972,0.1924,0.7893,0.1104,5.5315,60.6116,7.7853,inf,75.2972
"NRO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",233.5303,0.2335,0.00021148,233.5386,0.1951,0.004,0.1265,0.051,0.0053,0.0725,inf,74.5601,0.1951,0.7828,0.1265,5.4269,59.5184,7.7148,inf,74.5601
"NRO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",178.1092,0.1781,0.00027776,178.1173,0.2091,0.004,0.1324,0.052,0.0052,0.0722,inf,75.7043,0.2091,0.7961,0.1324,5.5292,59.115,7.6886,inf,75.7043
"NRO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",262.1439,0.2621,0.00020337,262.1524,0.1659,0.0042,0.0857,0.0527,0.0055,0.0742,inf,75.8301,0.1659,0.7869,0.0857,5.6126,62.2998,7.893,inf,75.8301
"NRO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",210.883,0.2109,0.00026965,210.8921,0.2099,0.0039,0.1429,0.0509,0.0052,0.0718,inf,74.8509,0.2099,0.7625,0.1429,5.4219,58.4025,7.6422,inf,74.8509
"NRO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",251.2867,0.2513,0.00024652,251.3006,0.2288,0.0038,0.1645,0.0509,0.005,0.0709,inf,75.067,0.2288,0.761,0.1645,5.4141,56.9277,7.545,inf,75.067
"NRO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",207.0947,0.2071,0.00022888,207.103,0.209,0.0039,0.1469,0.0504,0.0051,0.0716,inf,74.2366,0.209,0.7654,0.1469,5.3673,58.1257,7.624,inf,74.2366
"NRO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",196.3119,0.1963,0.00029492,196.3208,0.1974,0.004,0.1228,0.0516,0.0053,0.0726,inf,75.0041,0.1974,0.7686,0.1228,5.4892,59.7692,7.7311,inf,75.0041
"NRO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",196.0249,0.196,0.00024724,196.0351,0.201,0.0042,0.1012,0.0537,0.0054,0.0735,inf,76.8102,0.201,0.8447,0.1012,5.713,61.2443,7.8259,inf,76.8102
"NRO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",199.0766,0.1991,0.00032949,199.0855,0.2008,0.0041,0.1146,0.0526,0.0053,0.073,inf,75.6667,0.2008,0.8047,0.1146,5.5974,60.3318,7.7674,inf,75.6667
