model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"GRU-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",30.4343,0.0304,0.11188269,30.55,0.1381,0.0044,0.0406,0.0554,0.0058,0.076,inf,78.0293,0.1381,0.8865,0.0406,5.898,65.3715,8.0853,inf,78.0293
"GRU-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",27.4651,0.0275,0.17315054,27.6413,0.133,0.0044,0.0344,0.0556,0.0058,0.0762,inf,78.1573,0.133,0.8896,0.0344,5.9193,65.7908,8.1112,inf,78.1573
"GRU-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",27.8255,0.0278,0.24207377,28.0708,0.1243,0.0045,0.0257,0.0559,0.0059,0.0766,inf,78.3561,0.1243,0.8943,0.0257,5.9502,66.3884,8.1479,inf,78.3561
"GRU-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",28.1213,0.0281,0.31487608,28.4394,0.1228,0.0044,0.0346,0.0551,0.0058,0.0762,inf,77.7034,0.1228,0.8758,0.0346,5.8642,65.7803,8.1105,inf,77.7034
"GRU-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",28.6975,0.0287,0.39055037,29.0914,0.1549,0.0043,0.0594,0.0549,0.0057,0.0752,inf,77.6799,0.1549,0.877,0.0594,5.8383,64.0877,8.0055,inf,77.6799
"GRU-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",28.7491,0.0287,0.46150327,29.2139,0.0878,0.0046,-0.0034,0.056,0.006,0.0777,inf,78.2243,0.0878,0.8883,-0.0034,5.9645,68.3689,8.2686,inf,78.2243
"GRU-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",28.8036,0.0288,0.54383683,29.3508,0.113,0.0045,0.0151,0.0561,0.0059,0.077,inf,78.4111,0.113,0.8955,0.0151,5.968,67.1082,8.192,inf,78.4111
"GRU-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",29.4137,0.0294,0.62720466,30.0441,0.1497,0.0042,0.0691,0.054,0.0056,0.0748,inf,77.0112,0.1497,0.8626,0.0691,5.7499,63.4291,7.9642,inf,77.0112
"GRU-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",29.8434,0.0298,0.70531344,30.5519,0.1598,0.0042,0.0736,0.054,0.0056,0.0747,inf,77.0599,0.1598,0.8596,0.0736,5.7513,63.12,7.9448,inf,77.0599
"GRU-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",30.1942,0.0302,0.78883338,30.9865,0.1268,0.0044,0.0418,0.0546,0.0058,0.0759,inf,77.3592,0.1268,0.8638,0.0418,5.8158,65.2898,8.0802,inf,77.3592
