model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",295.293,0.2953,0.00169206,295.4979,0.2197,0.004,0.1372,0.0518,0.0052,0.072,inf,75.3365,0.2197,0.8242,0.1372,5.5117,58.7919,7.6676,inf,75.3365
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",419.9088,0.4199,0.00223279,420.1661,0.2043,0.004,0.1284,0.0517,0.0052,0.0724,inf,75.2213,0.2043,0.8132,0.1284,5.5028,59.3909,7.7066,inf,75.2213
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",421.6817,0.4217,0.00196314,421.9595,0.2206,0.0039,0.1446,0.0514,0.0051,0.0717,inf,75.1066,0.2206,0.8108,0.1446,5.4684,58.2824,7.6343,inf,75.1066
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",420.8845,0.4209,0.00213981,421.212,0.2109,0.004,0.1263,0.0522,0.0053,0.0725,inf,75.6448,0.2109,0.8264,0.1263,5.5532,59.5314,7.7157,inf,75.6448
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",421.2562,0.4213,0.00238085,421.6106,0.2233,0.004,0.1237,0.0529,0.0053,0.0726,inf,76.3323,0.2233,0.8473,0.1237,5.632,59.7104,7.7273,inf,76.3323
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",423.8327,0.4238,0.0034914,424.2269,0.2204,0.004,0.1357,0.0519,0.0052,0.0721,inf,75.3623,0.2204,0.8255,0.1357,5.5192,58.8904,7.674,inf,75.3623
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",424.9281,0.4249,0.00242186,425.3637,0.2173,0.0042,0.0958,0.055,0.0054,0.0738,inf,77.923,0.2173,0.8916,0.0958,5.8507,61.606,7.849,inf,77.923
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",426.4942,0.4265,0.00229669,426.9805,0.2053,0.0041,0.1127,0.0533,0.0053,0.0731,inf,76.6383,0.2053,0.8439,0.1127,5.6688,60.4608,7.7757,inf,76.6383
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",428.6626,0.4287,0.00226355,429.1923,0.2122,0.0039,0.1494,0.0503,0.0051,0.0715,inf,74.0955,0.2122,0.7742,0.1494,5.3529,57.9553,7.6128,inf,74.0955
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",379.5656,0.3796,0.0020895,380.0863,0.2156,0.0039,0.1419,0.0514,0.0052,0.0718,inf,75.0363,0.2156,0.8157,0.1419,5.4729,58.4654,7.6463,inf,75.0363
