model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"EO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",1412.2542,1.4123,0.01155138,1412.4792,0.159,0.0041,0.1159,0.0529,0.0053,0.0729,inf,78.2894,0.159,0.7597,0.1159,5.6299,60.2416,7.7615,inf,78.2894
"EO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",1411.9031,1.4119,0.01286244,1412.1717,0.1594,0.0042,0.0924,0.0529,0.0055,0.0739,inf,75.8685,0.1594,0.7779,0.0924,5.6321,61.8415,7.8639,inf,75.8685
"EO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",1352.8595,1.3529,0.01033163,1353.3848,0.1784,0.004,0.1277,0.0513,0.0052,0.0724,inf,75.0225,0.1784,0.7506,0.1277,5.4596,59.4391,7.7097,inf,75.0225
"EO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",1376.1063,1.3761,0.00876451,1376.3595,0.1811,0.004,0.1355,0.0509,0.0052,0.0721,inf,74.5303,0.1811,0.7361,0.1355,5.4129,58.9078,7.6751,inf,74.5303
"EO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",1359.8983,1.3599,0.00742865,1360.1061,0.2071,0.0039,0.1497,0.0503,0.0051,0.0715,inf,74.1775,0.2071,0.73,0.1497,5.3521,57.9367,7.6116,inf,74.1775
"EO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",1359.4278,1.3594,0.00912046,1359.7481,0.1564,0.0041,0.1095,0.051,0.0054,0.0732,inf,72.9935,0.1564,0.7249,0.1095,5.4298,60.6732,7.7893,inf,72.9935
"EO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",1384.9817,1.385,0.01548958,1385.3586,0.1284,0.0043,0.0773,0.0533,0.0056,0.0745,inf,75.0602,0.1284,0.7629,0.0773,5.6757,62.8719,7.9292,inf,75.0602
"EO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",1400.0379,1.4,0.00682902,1400.3748,0.1582,0.0041,0.1088,0.0527,0.0054,0.0732,inf,78.0662,0.1582,0.7739,0.1088,5.6088,60.724,7.7926,inf,78.0662
"EO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",1379.054,1.3791,0.01081419,1379.3853,0.1873,0.0041,0.1249,0.0513,0.0053,0.0726,inf,74.3426,0.1873,0.7372,0.1249,5.4578,59.6256,7.7218,inf,74.3426
"EO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",1252.7269,1.2527,0.0109036,1252.9494,0.1886,0.0041,0.1091,0.0522,0.0054,0.0732,inf,75.5584,0.1886,0.7765,0.1091,5.551,60.7003,7.791,inf,75.5584
