model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"DE_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",59.4057,0.0594,0.00021458,59.4137,0.2398,0.0035,0.2186,0.0465,0.0047,0.0686,inf,72.4526,0.2398,0.6971,0.2186,4.9473,53.2423,7.2967,inf,72.4526
"DE_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",81.9852,0.082,0.00027156,81.9954,0.1018,0.0044,0.0352,0.0532,0.0058,0.0762,inf,75.6581,0.1018,0.855,0.0352,5.6624,65.7368,8.1078,inf,75.6581
"DE_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",79.9491,0.0799,0.00024009,79.9577,0.106,0.0041,0.09,0.0471,0.0055,0.074,inf,70.3361,0.106,0.6335,0.09,5.0106,62.0039,7.8743,inf,70.3361
"DE_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",77.6852,0.0777,0.00021505,77.6934,0.2115,0.0037,0.1766,0.0423,0.005,0.0704,inf,71.4602,0.2115,0.5723,0.1766,4.5054,56.1059,7.4904,inf,71.4602
"DE_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",80.1834,0.0802,0.00020385,80.1917,0.1578,0.0048,-0.0136,0.0595,0.0061,0.0781,inf,80.9516,0.1578,0.9351,-0.0136,6.3356,69.0635,8.3104,inf,80.9516
"DE_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",82.4218,0.0824,0.00024891,82.4302,-0.0141,0.0052,-0.1356,0.0588,0.0068,0.0827,inf,78.3952,-0.0141,0.8691,-0.1356,6.2607,77.3797,8.7966,inf,78.3952
"DE_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",81.6974,0.0817,0.00021911,81.7215,0.0235,0.0064,-0.3627,0.0733,0.0082,0.0905,inf,89.0471,0.0235,1.2335,-0.3627,7.8026,92.8497,9.6359,inf,89.0471
"DE_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",65.8324,0.0658,0.00022793,65.8404,0.0884,0.0041,0.0789,0.0472,0.0055,0.0744,inf,70.162,0.0884,0.6284,0.0789,5.0268,62.7596,7.9221,inf,70.162
"DE_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",62.6741,0.0627,0.00021505,62.685,0.1011,0.004,0.1008,0.0455,0.0054,0.0735,inf,69.7179,0.1011,0.6405,0.1008,4.8392,61.2711,7.8276,inf,69.7179
"DE_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",63.8246,0.0638,0.00021577,63.8358,0.1862,0.0045,0.0412,0.0541,0.0058,0.0759,inf,76.5078,0.1862,0.8159,0.0412,5.7587,65.333,8.0829,inf,76.5078
