model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",382.9975,0.383,0.00202727,383.2113,0.2082,0.0042,0.092,0.0547,0.0055,0.0739,inf,77.7387,0.2082,0.8953,0.092,5.8265,61.8684,7.8656,inf,77.7387
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",389.4015,0.3894,0.00272799,389.7009,0.1901,0.0041,0.0987,0.0538,0.0054,0.0736,inf,76.9425,0.1901,0.8763,0.0987,5.7213,61.4105,7.8365,inf,76.9425
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",390.6435,0.3906,0.00211263,390.9234,0.2115,0.0044,0.0577,0.057,0.0057,0.0753,inf,79.3983,0.2115,0.9385,0.0577,6.0707,64.2029,8.0127,inf,79.3983
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",392.8664,0.3929,0.00222659,393.1912,0.1918,0.0042,0.086,0.0547,0.0055,0.0742,inf,77.7502,0.1918,0.8862,0.086,5.825,62.2805,7.8918,inf,77.7502
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",394.8617,0.3949,0.00248575,395.2155,0.1872,0.0041,0.1109,0.0528,0.0053,0.0731,inf,76.2515,0.1872,0.8447,0.1109,5.6209,60.5773,7.7831,inf,76.2515
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",396.3553,0.3964,0.00232863,396.8175,0.207,0.0042,0.0954,0.0544,0.0054,0.0738,inf,77.4611,0.207,0.8854,0.0954,5.7941,61.6365,7.8509,inf,77.4611
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",398.8054,0.3988,0.0038445,399.2441,0.1785,0.0043,0.0631,0.0557,0.0056,0.0751,inf,78.3963,0.1785,0.909,0.0631,5.9325,63.8396,7.99,inf,78.3963
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",400.8162,0.4008,0.00247955,401.2978,0.1998,0.0042,0.0964,0.0542,0.0054,0.0737,inf,77.3555,0.1998,0.8788,0.0964,5.7667,61.5676,7.8465,inf,77.3555
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",310.8243,0.3108,0.0019207,311.3024,0.1949,0.0041,0.1124,0.0528,0.0053,0.0731,inf,76.187,0.1949,0.8536,0.1124,5.6223,60.4772,7.7767,inf,76.187
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",257.9761,0.258,0.00175571,258.3764,0.1934,0.004,0.1237,0.0519,0.0053,0.0726,inf,75.4201,0.1934,0.8261,0.1237,5.5248,59.7057,7.7269,inf,75.4201
