model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",55.3866,0.0554,0.00021267,55.3969,0.2232,0.004,0.1329,0.0523,0.0052,0.0722,inf,75.9313,0.2232,0.815,0.1329,5.5655,59.0803,7.6864,inf,75.9313
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",69.7263,0.0697,0.00027514,69.7361,0.223,0.0039,0.1495,0.0511,0.0051,0.0715,inf,74.9344,0.223,0.7976,0.1495,5.441,57.9473,7.6123,inf,74.9344
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",69.9411,0.0699,0.00021338,69.9496,0.2284,0.004,0.131,0.0529,0.0052,0.0723,inf,76.6118,0.2284,0.8355,0.131,5.6323,59.2129,7.695,inf,76.6118
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",68.0165,0.068,0.00020814,68.0252,0.2206,0.004,0.1339,0.052,0.0052,0.0722,inf,75.7183,0.2206,0.8081,0.1339,5.5386,59.0155,7.6822,inf,75.7183
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",66.9791,0.067,0.00019836,66.9878,0.2089,0.0041,0.1084,0.0533,0.0054,0.0732,inf,76.5479,0.2089,0.8485,0.1084,5.677,60.7493,7.7942,inf,76.5479
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",67.9416,0.0679,0.00019813,67.9506,0.2197,0.004,0.1302,0.0522,0.0052,0.0723,inf,75.7587,0.2197,0.817,0.1302,5.5573,59.2627,7.6982,inf,75.7587
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",68.4661,0.0685,0.00023961,68.4744,0.2174,0.0043,0.0849,0.0559,0.0055,0.0742,inf,78.9634,0.2174,0.8837,0.0849,5.9486,62.353,7.8964,inf,78.9634
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",66.4614,0.0665,0.00031614,66.47,0.23,0.004,0.1279,0.0532,0.0052,0.0724,inf,76.8007,0.23,0.8431,0.1279,5.6612,59.4243,7.7087,inf,76.8007
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",55.4445,0.0554,0.00026178,55.4536,0.2251,0.004,0.1358,0.0518,0.0052,0.0721,inf,75.3459,0.2251,0.8124,0.1358,5.5118,58.8837,7.6736,inf,75.3459
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",52.4164,0.0524,0.00019765,52.425,0.211,0.004,0.1307,0.0522,0.0052,0.0723,inf,75.8579,0.211,0.8023,0.1307,5.5526,59.2301,7.6961,inf,75.8579
