model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",70.3358,0.0703,0.00050592,70.3918,0.2692,0.0017,0.2647,0.0293,0.0022,0.047,inf,109.6477,0.2692,1.5169,0.2647,7.94,162.6505,12.7535,inf,109.6477
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",69.9276,0.0699,0.00040007,69.9843,0.2787,0.0017,0.2769,0.0286,0.0022,0.0466,inf,109.3412,0.2787,1.4594,0.2769,7.7639,159.9547,12.6473,inf,109.3412
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",69.8163,0.0698,0.00050521,69.87,0.2787,0.0017,0.2708,0.0298,0.0022,0.0468,inf,110.1816,0.2787,1.6194,0.2708,8.0757,161.3138,12.7009,inf,110.1816
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",71.1192,0.0711,0.00050259,71.1896,0.2716,0.0017,0.2703,0.0287,0.0022,0.0468,inf,109.4603,0.2716,1.4841,0.2703,7.7921,161.4157,12.7049,inf,109.4603
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",72.6664,0.0727,0.00064659,72.746,0.2759,0.0018,0.2476,0.0318,0.0023,0.0475,inf,111.7429,0.2759,1.8379,0.2476,8.6324,166.4527,12.9017,inf,111.7429
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",70.8473,0.0708,0.00049663,70.9105,0.2595,0.0018,0.2425,0.0311,0.0023,0.0477,inf,111.3804,0.2595,1.79,0.2425,8.4334,167.5679,12.9448,inf,111.3804
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",70.5109,0.0705,0.00044608,70.5693,0.2666,0.0017,0.2588,0.03,0.0022,0.0472,inf,110.5835,0.2666,1.6826,0.2588,8.1524,163.9677,12.805,inf,110.5835
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",68.4866,0.0685,0.00045609,68.5441,0.2607,0.0017,0.2606,0.0284,0.0022,0.0471,inf,109.4716,0.2607,1.496,0.2606,7.7034,163.556,12.7889,inf,109.4716
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",70.9587,0.071,0.00048065,71.0303,0.26,0.0017,0.2527,0.0301,0.0022,0.0474,inf,110.6018,0.26,1.6891,0.2527,8.156,165.3072,12.8572,inf,110.6018
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",68.239,0.0682,0.00060844,68.2995,0.2768,0.0017,0.2764,0.0283,0.0022,0.0466,inf,109.1266,0.2768,1.4489,0.2764,7.6686,160.0748,12.6521,inf,109.1266
