model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5271.4763,5.2715,0.04388356,5271.7873,0.2665,0.0017,0.2623,0.0293,0.0022,0.0471,inf,109.8141,0.2665,1.5509,0.2623,7.9576,163.2007,12.775,inf,109.8141
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5395.8979,5.3959,0.03704596,5396.2815,0.2485,0.0018,0.2466,0.0288,0.0023,0.0476,inf,109.2761,0.2485,1.4173,0.2466,7.8247,166.6701,12.9101,inf,109.2761
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5433.3697,5.4334,0.0338347,5433.758,0.2264,0.0018,0.2206,0.0299,0.0023,0.0484,inf,109.9789,0.2264,1.5902,0.2206,8.1097,172.4188,13.1308,inf,109.9789
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5464.7443,5.4647,0.03004098,5464.9935,0.211,0.0018,0.207,0.0294,0.0024,0.0488,inf,109.751,0.211,1.4898,0.207,7.9881,175.4317,13.2451,inf,109.751
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5453.798,5.4538,0.03143549,5454.1592,0.2328,0.0018,0.2274,0.0297,0.0023,0.0482,inf,109.946,0.2328,1.5766,0.2274,8.0594,170.9144,13.0734,inf,109.946
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5479.466,5.4795,0.04469085,5479.7254,0.263,0.0017,0.2592,0.0287,0.0022,0.0472,inf,108.9248,0.263,1.4613,0.2592,7.794,163.8858,12.8018,inf,108.9248
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5501.8271,5.5018,0.03922915,5502.2359,0.2293,0.0018,0.2266,0.0291,0.0023,0.0482,inf,109.3327,0.2293,1.4343,0.2266,7.8936,171.0785,13.0797,inf,109.3327
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5582.1441,5.5821,0.02538013,5582.5584,0.2576,0.0017,0.2542,0.0289,0.0022,0.0473,inf,109.1517,0.2576,1.5112,0.2542,7.8363,164.975,12.8443,inf,109.1517
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5515.7245,5.5157,0.03286576,5516.1222,0.23,0.0018,0.2265,0.0297,0.0023,0.0482,inf,110.0407,0.23,1.5797,0.2265,8.0615,171.1205,13.0813,inf,110.0407
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5548.9198,5.5489,0.0296514,5549.2288,0.2767,0.0017,0.2731,0.0289,0.0022,0.0467,inf,109.3773,0.2767,1.4949,0.2731,7.8367,160.7987,12.6806,inf,109.3773
