model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"WDO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",5164.6104,5.1646,0.03330112,5165.0199,0.2641,0.0018,0.2463,0.0312,0.0023,0.0476,inf,111.4505,0.2641,1.8049,0.2463,8.4754,166.7331,12.9125,inf,111.4505
"WDO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",5256.5294,5.2565,0.03307533,5256.844,0.2375,0.0018,0.2272,0.0311,0.0023,0.0482,inf,111.4014,0.2375,1.8054,0.2272,8.4263,170.9657,13.0754,inf,111.4014
"WDO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",5307.739,5.3077,0.03289223,5307.9936,0.2715,0.0017,0.2698,0.0289,0.0022,0.0468,inf,109.72,0.2715,1.543,0.2698,7.8531,161.5333,12.7096,inf,109.72
"WDO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",5354.8796,5.3549,0.03636527,5355.1086,0.266,0.0017,0.2656,0.0286,0.0022,0.047,inf,109.508,0.266,1.5143,0.2656,7.766,162.4581,12.7459,inf,109.508
"WDO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",5358.6094,5.3586,0.03552699,5358.9669,0.2617,0.0017,0.2605,0.029,0.0022,0.0471,inf,109.8959,0.2617,1.5608,0.2605,7.8724,163.5964,12.7905,inf,109.8959
"WDO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",5248.3001,5.2483,0.03334355,5248.5443,0.2176,0.0018,0.2139,0.0305,0.0024,0.0486,inf,111.1002,0.2176,1.7349,0.2139,8.2632,173.8894,13.1867,inf,111.1002
"WDO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",5384.0526,5.3841,0.02501559,5384.295,0.275,0.0017,0.2707,0.0293,0.0022,0.0468,inf,109.8853,0.275,1.5691,0.2707,7.9628,161.3298,12.7016,inf,109.8853
"WDO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",5416.7386,5.4167,0.03241801,5417.0881,0.2605,0.0017,0.2591,0.0289,0.0022,0.0472,inf,109.7596,0.2605,1.5024,0.2591,7.847,163.8954,12.8022,inf,109.7596
"WDO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",5378.3901,5.3784,0.03372765,5378.6327,0.2657,0.0017,0.2656,0.028,0.0022,0.047,inf,109.1577,0.2657,1.4291,0.2656,7.5929,162.4615,12.746,inf,109.1577
"WDO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",5422.6435,5.4226,0.044276,5422.8976,0.2764,0.0017,0.2707,0.0295,0.0022,0.0468,inf,109.9606,0.2764,1.5793,0.2707,7.9949,161.336,12.7018,inf,109.9606
