model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"GRU-1HL-Gru1HL-run_0-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",27.7801,0.0278,0.29154181,28.0825,0.0299,0.0054,-0.1558,0.0652,0.007,0.0837,inf,84.4762,0.0299,1.0932,-0.1558,6.9412,79.3245,8.9064,inf,84.4762
"GRU-1HL-Gru1HL-run_1-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",28.0128,0.028,0.30881715,28.3281,0.0722,0.0051,-0.0852,0.0626,0.0066,0.0811,inf,82.8253,0.0722,1.0377,-0.0852,6.661,74.4755,8.6299,inf,82.8253
"GRU-1HL-Gru1HL-run_2-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",27.7405,0.0277,0.40651608,28.154,0.0796,0.005,-0.0749,0.0622,0.0065,0.0807,inf,82.598,0.0796,1.0308,-0.0749,6.625,73.7692,8.5889,inf,82.598
"GRU-1HL-Gru1HL-run_3-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",28.0962,0.0281,0.30574036,28.4089,0.1493,0.0044,0.0481,0.0566,0.0058,0.0759,inf,78.7364,0.1493,0.9106,0.0481,6.0265,65.3256,8.0824,inf,78.7364
"GRU-1HL-Gru1HL-run_4-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",27.621,0.0276,0.32326674,27.9509,0.1386,0.0045,0.0371,0.0569,0.0058,0.0764,inf,78.9489,0.1386,0.9123,0.0371,6.0519,66.086,8.1293,inf,78.9489
"GRU-1HL-Gru1HL-run_5-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",29.1628,0.0292,0.32757974,29.4968,0.0259,0.0054,-0.1617,0.0654,0.007,0.0839,inf,84.5092,0.0259,1.0996,-0.1617,6.9582,79.7284,8.9291,inf,84.5092
"GRU-1HL-Gru1HL-run_6-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",28.4105,0.0284,0.31701946,28.734,0.1383,0.0044,0.0375,0.0568,0.0058,0.0764,inf,78.8849,0.1383,0.9111,0.0375,6.0411,66.0589,8.1277,inf,78.8849
"GRU-1HL-Gru1HL-run_7-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",28.3969,0.0284,0.33406854,28.7373,0.1071,0.0048,-0.0282,0.0603,0.0062,0.0789,inf,81.3575,0.1071,0.9861,-0.0282,6.4154,70.5625,8.4001,inf,81.3575
"GRU-1HL-Gru1HL-run_8-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",40.2644,0.0403,0.43282247,40.7076,0.0651,0.0051,-0.101,0.0633,0.0067,0.0817,inf,83.2399,0.0651,1.0535,-0.101,6.7342,75.5636,8.6927,inf,83.2399
"GRU-1HL-Gru1HL-run_9-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",28.5765,0.0286,0.26973319,28.8572,-0.2768,0.0076,-0.5931,0.0786,0.0097,0.0982,inf,92.7378,-0.2768,1.4322,-0.5931,8.3639,109.3346,10.4563,inf,92.7378
