model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"MLNN1HL-run_0-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",15.1614,0.0152,0.1393683,15.3388,0.0087,0.0051,-0.1253,0.0607,0.0068,0.0826,inf,81.4906,0.0087,0.9178,-0.1253,6.4587,77.2315,8.7881,inf,81.4906
"MLNN1HL-run_1-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",15.2962,0.0153,0.17482686,15.5111,-0.3077,0.0058,-0.3734,0.058,0.0083,0.0912,inf,76.8943,-0.3077,0.7841,-0.3734,6.1776,94.2566,9.7086,inf,76.8943
"MLNN1HL-run_2-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",14.1132,0.0141,0.13810897,14.2885,-0.1925,0.0054,-0.2168,0.057,0.0074,0.0859,inf,77.0078,-0.1925,0.7436,-0.2168,6.0625,83.509,9.1383,inf,77.0078
"MLNN1HL-run_3-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",14.6523,0.0147,0.1635375,14.8393,0.0216,0.0053,-0.1577,0.0637,0.007,0.0838,inf,83.305,0.0216,0.9882,-0.1577,6.7816,79.4499,8.9135,inf,83.305
"MLNN1HL-run_4-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",13.5782,0.0136,0.08494663,13.6992,-0.0076,0.0047,-0.0643,0.0547,0.0064,0.0803,inf,75.4586,-0.0076,0.7709,-0.0643,5.8261,73.0431,8.5465,inf,75.4586
"MLNN1HL-run_5-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",15.8074,0.0158,0.17162347,16.0144,0.064,0.0047,-0.0366,0.0567,0.0063,0.0793,inf,79.1255,0.064,0.9066,-0.0366,6.0373,71.1395,8.4344,inf,79.1255
"MLNN1HL-run_6-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",14.7328,0.0147,0.15268493,14.9109,0.106,0.0045,0.0228,0.0556,0.0059,0.0769,inf,77.9233,0.106,0.8625,0.0228,5.9225,67.066,8.1894,inf,77.9233
"MLNN1HL-run_7-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",14.5727,0.0146,0.08140135,14.6608,0.0052,0.0058,-0.2352,0.0682,0.0075,0.0865,inf,85.2838,0.0052,1.1017,-0.2352,7.2529,84.7693,9.207,inf,85.2838
"MLNN1HL-run_8-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",15.8738,0.0159,0.14131403,16.0509,-0.312,0.0078,-0.6503,0.0808,0.01,0.1,inf,94.7604,-0.312,1.5171,-0.6503,8.6015,113.2591,10.6423,inf,94.7604
"MLNN1HL-run_9-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",16.2316,0.0162,0.15331841,16.4141,-0.2197,0.0066,-0.4133,0.0724,0.0086,0.0925,inf,90.2031,-0.2197,1.3878,-0.4133,7.7011,96.9922,9.8485,inf,90.2031
,,,,,,,,,,,,,,,,,,,,
,ev,,,mae,,,rmse,,,,,min,-0.312,0.7436,-0.6503,5.8261,67.066,8.1894,0,75.4586
mean,std,cv,mean,std,cv,mean,std,cv,,,,max,0.106,1.5171,0.0228,8.6015,113.2591,10.6423,0,94.7604
-0.083,0.158,-1.891,6.682,0.911,0.136,9.142,0.747,0.082,,,,mean,-0.0834,0.99803,-0.22501,6.68218,84.07162,9.14166,#DIV/0!,82.14524
,,,,,,,,,,,,std,0.157674447,0.264039517,0.204321122,0.911165149,14.02218133,0.746513203,#DIV/0!,6.336104196
,,,,,,,,,,,,cv,-1.890580895,0.264560702,-0.908053519,0.136357468,0.166788523,0.081660574,#DIV/0!,0.077132944
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,EV,,,MAE,,RMSE,,
