model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
PsoMlp-run_0-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,80.4653,0.0805,0.00060201,80.5337,0.2771,0.0017,0.274,0.0289,0.0022,0.0467,inf,109.2953,0.2771,1.4492,0.274,7.8439,160.5943,12.6726,inf,109.2953
PsoMlp-run_1-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,86.3082,0.0863,0.00055194,86.3693,0.2719,0.0017,0.2674,0.0291,0.0022,0.0469,inf,109.5563,0.2719,1.4808,0.2674,7.8917,162.0613,12.7303,inf,109.5563
PsoMlp-run_2-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,84.6451,0.0846,0.00052071,84.7021,0.2806,0.0017,0.2776,0.029,0.0022,0.0466,inf,109.6834,0.2806,1.5304,0.2776,7.8617,159.8139,12.6418,inf,109.6834
PsoMlp-run_3-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,87.6383,0.0876,0.00054383,87.7438,0.2743,0.0017,0.271,0.0288,0.0022,0.0468,inf,109.3102,0.2743,1.449,0.271,7.8267,161.2699,12.6992,inf,109.3102
PsoMlp-run_4-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,81.1005,0.0811,0.00056958,81.1574,0.276,0.0017,0.2732,0.0289,0.0022,0.0467,inf,109.4467,0.276,1.4777,0.2732,7.8408,160.7862,12.6801,inf,109.4467
PsoMlp-run_5-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,82.7377,0.0827,0.00051451,82.798,0.2682,0.0017,0.2649,0.0289,0.0022,0.047,inf,109.2981,0.2682,1.4236,0.2649,7.8477,162.6123,12.752,inf,109.2981
PsoMlp-run_6-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,83.8343,0.0838,0.00057459,83.8927,0.2598,0.0017,0.256,0.029,0.0022,0.0473,inf,109.315,0.2598,1.4333,0.256,7.8663,164.576,12.8287,inf,109.315
PsoMlp-run_7-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,83.4928,0.0835,0.00055671,83.5918,0.2529,0.0018,0.2507,0.0289,0.0023,0.0474,inf,109.3443,0.2529,1.4189,0.2507,7.8382,165.7606,12.8748,inf,109.3443
PsoMlp-run_8-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,89.0089,0.089,0.00054431,89.1354,0.2792,0.0017,0.2759,0.0289,0.0022,0.0466,inf,109.5286,0.2792,1.4825,0.2759,7.8426,160.1874,12.6565,inf,109.5286
PsoMlp-run_9-hs_7True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,81.6359,0.0816,0.00069046,81.6924,0.2736,0.0017,0.2703,0.029,0.0022,0.0468,inf,109.4508,0.2736,1.478,0.2703,7.8659,161.4238,12.7053,inf,109.4508
,,,,,,,,,,,,,,,,,,,,
,EV,,,mae,,,rmse,,,,,min,0.2529,1.4189,0.2507,7.8267,159.8139,12.6418,0,109.2953
best,mean,std,best,mean,std,best,mean,std,,,,max,0.2806,1.5304,0.2776,7.8917,165.7606,12.8748,0,109.6834
0.271,0.009,0.032,7.853,0.019,0.002,12.724,0.076,0.006,,,,mean,0.27136,1.46234,0.2681,7.85255,161.90857,12.72413,#DIV/0!,109.42287
,,,,,,,,,,,,std,0.008817054,0.034062498,0.00872455,0.018836386,1.927919726,0.07555222,#DIV/0!,0.133562969
,,,,,,,,,,,,cv,0.032492092,0.023293145,0.03254215,0.00239876,0.011907459,0.005937712,#DIV/0!,0.001220613
