model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
GaMlp-run_0-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,59.8705,0.0599,0.00030851,59.8821,0.1786,0.0042,0.0959,0.0533,0.0055,0.074,inf,76.1214,0.1786,0.8213,0.0959,5.6677,62.0456,7.8769,inf,76.1214
GaMlp-run_1-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,66.1169,0.0661,0.00027895,66.1295,0.1474,0.0042,0.0884,0.0519,0.0055,0.0743,inf,74.8941,0.1474,0.7705,0.0884,5.5282,62.5658,7.9099,inf,74.8941
GaMlp-run_2-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,67.0082,0.067,0.00024533,67.0224,0.1483,0.0041,0.1036,0.0507,0.0054,0.0737,inf,73.7082,0.1483,0.7411,0.1036,5.4005,61.5186,7.8434,inf,73.7082
GaMlp-run_3-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,65.4602,0.0655,0.00025153,65.4723,0.165,0.0041,0.1116,0.051,0.0054,0.0734,inf,74.0739,0.165,0.7683,0.1116,5.4321,60.971,7.8084,inf,74.0739
GaMlp-run_4-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,69.2508,0.0693,0.00028682,69.2627,0.177,0.0045,0.0327,0.0576,0.0059,0.0766,inf,79.8712,0.177,0.8846,0.0327,6.1333,66.3835,8.1476,inf,79.8712
GaMlp-run_5-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,59.567,0.0596,0.00023222,59.5772,0.1506,0.0042,0.0884,0.0519,0.0055,0.0743,inf,74.7016,0.1506,0.7609,0.0884,5.519,62.562,7.9096,inf,74.7016
GaMlp-run_6-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,60.6759,0.0607,0.00031638,60.6863,0.1744,0.0041,0.1166,0.0509,0.0054,0.0732,inf,74.3057,0.1744,0.7533,0.1166,5.4142,60.6256,7.7862,inf,74.3057
GaMlp-run_7-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,61.1619,0.0612,0.00025105,61.1743,0.1694,0.0041,0.1105,0.0514,0.0054,0.0734,inf,74.5037,0.1694,0.7713,0.1105,5.466,61.0451,7.8131,inf,74.5037
GaMlp-run_8-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,59.6825,0.0597,0.00027609,59.6931,0.1471,0.0042,0.0874,0.0518,0.0055,0.0744,inf,74.5946,0.1471,0.7636,0.0874,5.5174,62.6344,7.9142,inf,74.5946
GaMlp-run_9-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,60.5752,0.0606,0.00027776,60.5858,0.1609,0.0042,0.0919,0.0524,0.0055,0.0742,inf,75.3086,0.1609,0.7778,0.0919,5.578,62.3203,7.8943,inf,75.3086
